Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;EMA_7d;HT_TRENDLINE;BBANDS_upper_band;BBANDS_middle_band;BBANDS_lower_band;PSAR;EMA_7d_ET;HTTL_ET;PSAR_ET;Trend;Residuals
2013-09-10;132.6;133.1;136.0;131.4;8880.0;-0.36;0.0;131.29938729381627;122.62041884092348;136.902884115498;128.58000000000004;120.25711588450208;140.89496712704002;Mantener_posicion;Mantener_posicion;Mantener_posicion;134.74285714285713;-3.2935433265957155
2013-09-11;142.1;132.6;145.9;127.5;41560.0;7.15;1.0;133.9995404703622;124.33845169196712;143.32132702051354;132.62000000000006;121.9186729794866;121.3;Mantener_posicion;Mantener_posicion;Comprar;135.8428571428571;-13.318088356262546
2013-09-12;139.4;142.1;145.5;137.5;20530.0;-1.94;0.0;135.34965535277166;125.9851339682981;145.81323535249757;134.70000000000005;123.58676464750252;121.792;Mantener_posicion;Mantener_posicion;Mantener_posicion;137.55714285714285;16.971551077785797
2013-09-13;140.7;139.4;145.6;137.8;20120.0;0.94;1.0;136.68724151457874;127.66051951904232;145.49696911702807;137.58000000000007;129.66303088297207;122.27416;Mantener_posicion;Mantener_posicion;Mantener_posicion;138.45714285714283;12.595124788420174
2013-09-14;136.7;140.7;142.0;136.5;8900.0;-2.81;0.0;136.69043113593406;129.4489648225338;145.02071424775713;138.30000000000004;131.57928575224295;122.7466768;Mantener_posicion;Mantener_posicion;Mantener_posicion;139.38571428571427;-2.501976991589032
2013-09-15;138.3;136.7;141.0;135.0;6440.0;1.16;1.0;137.09282335195056;130.93675255778703;143.17866286257322;139.44000000000003;135.7013371374269;123.20974326399998;Mantener_posicion;Mantener_posicion;Mantener_posicion;139.14285714285714;3.1362475634087157
2013-09-16;139.4;138.3;142.2;137.9;10610.0;0.81;1.0;137.66961751396292;132.32387362637365;141.57432234407457;138.90000000000003;136.2256776559255;123.66354839871998;Mantener_posicion;Mantener_posicion;Mantener_posicion;138.5285714285714;-8.046457612310137
2013-09-17;139.1;139.4;141.4;138.0;9640.0;-0.19;0.0;138.02721313547218;133.9187062937063;141.4799999999967;138.84000000000006;136.20000000000343;124.1082774307456;Mantener_posicion;Mantener_posicion;Mantener_posicion;137.54285714285712;0.4064566734043016
2013-09-18;140.4;139.1;142.0;139.0;9490.0;0.91;1.0;138.62040985160414;135.18919913419913;141.25677209287102;138.78000000000003;136.30322790712904;124.54411188213068;Mantener_posicion;Mantener_posicion;Mantener_posicion;137.2142857142857;-16.38951692769113
2013-09-19;135.1;140.4;141.2;131.1;21020.0;-3.82;0.0;137.74030738870312;136.03483116883118;142.0790606516028;138.46000000000006;134.84093934839734;124.97122964448806;Vender;Vender;Mantener_posicion;136.6;13.628693934928641
2013-09-20;133.8;135.1;137.3;131.0;11050.0;-0.92;0.0;136.75523054152734;136.3074632034632;142.776282200958;137.56000000000003;132.34371779904205;125.3898050515983;Mantener_posicion;Mantener_posicion;Mantener_posicion;135.74285714285713;8.40941050270589
2013-09-21;134.4;133.8;136.0;132.0;5090.0;0.43;1.0;136.1664229061455;135.90930576441102;141.8975649878976;136.56000000000003;131.2224350121025;125.80000895056634;Mantener_posicion;Mantener_posicion;Mantener_posicion;135.12857142857143;-0.5448341344461765
2013-09-22;134.0;134.4;135.0;131.0;5890.0;-0.28;0.0;135.62481717960912;135.39038011695905;140.4806072501291;135.54000000000002;130.59939274987093;126.202008771555;Mantener_posicion;Mantener_posicion;Mantener_posicion;134.35714285714286;3.621961849122982
2013-09-23;133.4;134.0;135.0;132.0;6000.0;-0.45;0.0;135.06861288470685;135.1001052631579;135.29654658358996;134.14000000000004;132.98345341641013;126.59596859612392;Mantener_posicion;Mantener_posicion;Mantener_posicion;134.64285714285714;-10.160743326595865
2013-09-24;134.8;133.4;136.6;132.5;8580.0;1.03;1.0;135.00145966353014;135.4148108015136;135.04664367790926;134.08;133.11335632209077;126.98204922420145;Mantener_posicion;Mantener_posicion;Mantener_posicion;135.37142857142857;-1.7221147551671319
2013-09-25;135.0;134.8;138.0;134.7;9520.0;0.16;1.0;135.0010947476476;135.94781045751637;135.46821600757326;134.32000000000002;133.17178399242678;127.3604082397174;Mantener_posicion;Mantener_posicion;Mantener_posicion;136.5285714285714;-21.103802641976852
2013-09-26;137.1;135.0;139.0;134.7;6540.0;1.56;1.0;135.52582106073572;136.43539215686275;137.3758696309679;134.86000000000004;132.34413036903217;127.73120007492304;Comprar;Comprar;Mantener_posicion;137.94285714285715;14.285836792071485
2013-09-27;138.9;137.1;142.7;134.8;27140.0;1.33;1.0;136.3693657955518;136.8676470588235;139.70698849235905;135.84000000000003;131.97301150764102;128.0945760734246;Mantener_posicion;Mantener_posicion;Mantener_posicion;139.15714285714287;10.095124788420145
2013-09-28;142.5;138.9;143.0;138.0;13660.0;2.57;1.0;137.90202434666384;137.03235294117644;143.35434807506937;137.66000000000005;131.96565192493068;128.4506845519561;Mantener_posicion;Mantener_posicion;Mantener_posicion;139.94285714285715;2.740880151268101
2013-09-29;143.9;142.5;145.8;141.4;18100.0;0.97;1.0;139.40151825999789;137.17647058823528;146.09682703416158;139.48000000000005;132.86317296583852;128.799670860917;Mantener_posicion;Mantener_posicion;Mantener_posicion;138.22857142857146;9.650533277694393
2013-09-30;141.9;143.9;145.8;138.1;14630.0;-1.38;0.0;140.02613869499842;137.38117647058823;145.83931722227396;140.86000000000004;135.88068277772612;129.14167744369863;Mantener_posicion;Mantener_posicion;Mantener_posicion;137.35714285714286;-4.3750290408815875
2013-10-01;140.3;141.9;144.4;139.4;9570.0;-1.13;0.0;140.0946040212488;137.5575;144.97793041908625;141.50000000000006;138.02206958091386;129.47684389482467;Mantener_posicion;Mantener_posicion;Mantener_posicion;137.05714285714285;2.092170959118585
2013-10-02;123.0;140.3;141.9;109.7;111320.0;-12.33;0.0;135.8209530159366;137.27;153.81317268993044;138.32000000000005;122.82682731006966;145.9;Vender;Vender;Vender;136.22857142857143;-32.80380264197687
2013-10-03;131.0;123.0;132.0;120.1;35270.0;6.5;1.0;134.61571476195246;136.8175;151.760597193246;136.02000000000004;120.27940280675408;145.17600000000002;Mantener_posicion;Mantener_posicion;Mantener_posicion;135.35714285714286;10.77155107778578
2013-10-04;136.8;131.0;139.8;128.5;18510.0;4.45;1.0;135.16178607146435;136.383125;148.40260844913033;134.60000000000005;120.79739155086978;144.46648000000002;Comprar;Comprar;Mantener_posicion;134.48571428571427;12.666553359848757
2013-10-05;136.7;136.8;138.0;135.3;5000.0;-0.09;0.0;135.54633955359827;136.151875;145.68772031339915;133.56000000000003;121.43227968660088;143.7711504;Mantener_posicion;Mantener_posicion;Mantener_posicion;133.94285714285712;2.940880151268118
2013-10-06;137.8;136.7;138.0;134.1;4890.0;0.8;1.0;136.1097546651987;136.23808333333335;144.20098738891792;133.06000000000003;121.91901261108214;143.089727392;Mantener_posicion;Mantener_posicion;Mantener_posicion;136.29999999999998;5.479104706265872
2013-10-07;135.8;137.8;139.0;135.1;7360.0;-1.45;0.0;136.03231599889904;136.39745833333333;140.41065757490728;135.62000000000003;130.8293424250928;142.42193284416;Vender;Vender;Mantener_posicion;137.64285714285714;-10.76074332659586
2013-10-08;136.5;135.8;137.8;135.6;5230.0;0.51;1.0;136.14923699917426;136.60204166666668;138.00623481527057;136.72000000000003;135.4337651847295;141.7674941872768;Comprar;Mantener_posicion;Mantener_posicion;138.1142857142857;-2.7649718980242763
2013-10-09;139.5;136.5;142.1;135.8;17490.0;2.21;1.0;136.9869277493807;136.85133333333334;139.84178233009266;137.26000000000005;134.67821766990744;109.7;Mantener_posicion;Comprar;Comprar;139.0;-19.07523121340544
2013-10-10;140.4;139.5;141.7;138.5;11080.0;0.65;1.0;137.84019581203552;137.14266666666668;141.4802298774683;138.00000000000003;134.51977012253175;110.348;Mantener_posicion;Mantener_posicion;Mantener_posicion;140.3857142857143;15.142979649214347
2013-10-11;140.1;140.4;141.9;138.9;7250.0;-0.22;0.0;138.40514685902664;137.414;142.30208276850294;138.46;134.61791723149707;110.98304;Mantener_posicion;Mantener_posicion;Mantener_posicion;142.6142857142857;7.837981931277307
2013-10-12;142.9;140.1;143.1;139.4;11020.0;1.99;1.0;139.52886014426997;137.5537142857143;143.97956095210753;139.88;135.78043904789246;111.6053792;Mantener_posicion;Mantener_posicion;Mantener_posicion;145.7;-2.616262705874732
2013-10-13;147.5;142.9;147.6;141.5;16170.000000000002;3.25;1.0;141.52164510820248;137.71485714285714;147.9756254969299;142.07999999999998;136.1843745030701;112.865164032;Mantener_posicion;Mantener_posicion;Mantener_posicion;147.6;3.879104706265849
2013-10-14;151.4;147.5;153.7;146.0;29990.0;2.6;1.0;143.99123383115187;138.07161904761907;153.1930178060082;144.45999999999998;135.72698219399174;114.94925419008;Mantener_posicion;Mantener_posicion;Mantener_posicion;150.05714285714285;-7.575029040881576
2013-10-15;158.1;151.4;158.1;150.6;15730.0;4.44;1.0;147.5184253733639;138.82928571428573;160.7197484251869;148.0;135.2802515748131;118.0493138548736;Mantener_posicion;Mantener_posicion;Mantener_posicion;154.0857142857143;2.8635995305471287
2013-10-16;152.8;158.1;163.0;144.2;42780.0;-3.33;0.0;148.83881903002293;140.56049450549452;160.76201545684685;150.54000000000002;140.3179845431532;122.05438246938624;Mantener_posicion;Mantener_posicion;Mantener_posicion;159.82857142857142;-26.603802641976852
2013-10-17;157.6;152.8;159.9;150.8;15880.0;3.12;1.0;151.0291142725172;142.4139010989011;161.42319834827452;153.48000000000002;145.5368016517255;126.96785657305988;Mantener_posicion;Mantener_posicion;Mantener_posicion;165.34285714285713;7.385836792071508
2013-10-18;168.3;157.6;168.3;156.5;25890.0;6.78;1.0;155.3468357043879;144.2982967032967;169.51306194711483;157.64;145.7669380528852;131.2917137842927;Mantener_posicion;Mantener_posicion;Mantener_posicion;171.25714285714284;7.395124788420185
2013-10-19;183.1;168.3;195.8;167.1;55280.0;8.84;1.0;162.28512677829093;146.75340659340662;185.6042086560415;163.98000000000002;142.35579134395854;136.47287385449172;Mantener_posicion;Mantener_posicion;Mantener_posicion;177.67142857142858;5.6123087226966675
2013-10-20;186.1;183.1;186.1;177.2;11420.0;1.61;1.0;168.2388450837182;149.2275164835165;196.1495765867661;169.58;143.01042341323392;145.96521403777305;Mantener_posicion;Mantener_posicion;Mantener_posicion;188.4142857142857;1.6648189919801264
2013-10-21;192.8;186.1;197.4;183.2;24100.0;3.59;1.0;174.37913381278864;151.4014453781513;203.1929342325324;177.58;151.9670657674676;153.93877979172936;Mantener_posicion;Mantener_posicion;Mantener_posicion;195.47142857142853;-11.589314755167253
2013-10-22;203.0;192.8;205.5;192.8;33870.0;5.3;1.0;181.53435035959149;153.77970308123253;209.5470618472536;186.66000000000005;163.77293815274646;161.7617994292181;Mantener_posicion;Mantener_posicion;Mantener_posicion;199.69999999999996;2.149313816261463
2013-10-23;228.0;203.0;228.0;200.7;39900.0;12.31;1.0;193.1507627696936;156.66760990712075;231.0204873498228;198.6;166.17951265017723;170.50943954337447;Mantener_posicion;Mantener_posicion;Mantener_posicion;200.4857142857143;7.939054500880264
2013-10-24;207.0;228.0;233.4;175.3;96750.0;-9.21;0.0;196.6130720772702;160.55905056759548;232.08439687574116;203.38;174.67560312425886;233.4;Mantener_posicion;Mantener_posicion;Vender;203.45714285714286;18.671551077785786
2013-10-25;197.9;207.0;209.0;176.6;36750.0;-4.4;0.0;196.93480405795265;164.51149122807016;229.9641532359752;205.74;181.5158467640248;233.4;Mantener_posicion;Mantener_posicion;Mantener_posicion;205.47142857142856;2.780839074134457
2013-10-26;188.6;197.9;198.4;187.0;12090.0;-4.71;0.0;194.8511030434645;168.85981424148605;231.0735744597493;204.9;178.72642554025072;233.4;Vender;Mantener_posicion;Mantener_posicion;207.32857142857142;-18.544834134446177
2013-10-27;206.9;188.6;207.8;188.9;13160.0;9.73;1.0;197.8633272825984;173.05911764705883;231.81301360348684;205.68;179.54698639651318;232.238;Comprar;Mantener_posicion;Mantener_posicion;204.47142857142856;6.407676134837288
2013-10-28;206.9;206.9;209.8;200.4;11070.0;0.0;0.0;200.1224954619488;176.1921568627451;216.10054643789056;201.46;186.81945356210943;231.09924;Mantener_posicion;Mantener_posicion;Mantener_posicion;205.07142857142858;-7.08931475516731
2013-10-29;216.0;206.9;216.5;204.2;10020.0;4.4;1.0;204.0918715964616;178.72931888544892;221.86004301070244;203.26;184.6599569892976;229.9832552;Mantener_posicion;Mantener_posicion;Mantener_posicion;207.2857142857143;7.563599530547117
2013-10-30;208.0;216.0;216.5;204.0;13470.0;-3.7;0.0;205.06890369734617;181.4670072239422;223.29750260163695;205.28000000000003;187.26249739836308;228.889590096;Mantener_posicion;Mantener_posicion;Mantener_posicion;210.58571428571426;-22.160945499119702
2013-10-31;211.2;208.0;215.0;205.4;5290.0;1.52;1.0;206.6016777730096;183.6321754385965;216.75471063380695;209.8;202.84528936619304;227.81779829408;Mantener_posicion;Mantener_posicion;Mantener_posicion;213.0285714285714;13.30012250635722
2013-11-01;213.4;211.2;214.9;209.7;5880.0;1.07;1.0;208.3012583297572;185.47260275689223;217.8266633630687;211.1;204.3733366369313;226.7674423281984;Mantener_posicion;Mantener_posicion;Mantener_posicion;217.5;6.252267645563018
2013-11-02;211.7;213.4;214.9;211.0;4880.0;-0.82;0.0;209.1509437473179;186.9426404647984;217.32664978900735;212.06;206.79335021099263;225.7380934816344;Mantener_posicion;Mantener_posicion;Mantener_posicion;222.54285714285712;-10.659119848731876
2013-11-03;224.0;211.7;226.9;212.1;12270.0;5.82;1.0;212.86320781048843;188.30063739883303;224.5746507044451;213.66;202.7453492955549;175.3;Mantener_posicion;Mantener_posicion;Comprar;230.55714285714285;-2.5780381508770067
2013-11-04;238.2;224.0;239.0;221.9;18060.0;6.32;1.0;219.19740585786636;190.78190664408055;240.42061775140985;219.7;198.97938224859013;176.33200000000002;Mantener_posicion;Mantener_posicion;Mantener_posicion;244.6142857142857;-15.332171898024443
2013-11-05;251.3;238.2;258.9;229.0;45100.0;5.52;1.0;227.22305439339976;195.1079446640317;257.9377166576181;227.72;197.50228334238184;178.83872000000002;Mantener_posicion;Mantener_posicion;Mantener_posicion;264.84285714285716;-14.693543326595721
2013-11-06;264.1;251.3;272.5;251.4;38820.0;5.09;1.0;236.4422907950498;200.01409090909092;275.23091917521;237.86;200.48908082479;183.64239680000003;Mantener_posicion;Mantener_posicion;Mantener_posicion;287.1428571428571;-42.61808835626253
2013-11-07;309.6;264.1;324.2;263.6;86130.0;17.25;1.0;254.73171809628732;206.05432806324117;316.03100272226243;257.43999999999994;198.84899727773745;190.75100505600005;Mantener_posicion;Mantener_posicion;Mantener_posicion;303.18571428571425;21.54297964921441
2013-11-08;355.0;309.6;358.0;308.0;44630.0;14.65;1.0;279.7987885722155;214.4216883116884;369.7034742501145;283.64;197.5765257498855;204.0959045504;Mantener_posicion;Mantener_posicion;Mantener_posicion;321.0142857142857;44.337981931277334
2013-11-09;367.8;355.0;395.0;340.0;49910.0;3.6;1.0;301.79909142916165;222.3951298701299;403.0160089025859;309.55999999999995;216.103991097414;222.564396004352;Mantener_posicion;Mantener_posicion;Mantener_posicion;339.4;28.583737294125285
2013-11-10;336.3;367.8;372.5;290.0;74250.0;-8.56;0.0;310.42431857187125;229.21025127046877;400.2801844815939;326.55999999999995;252.83981551840603;246.70538056374272;Mantener_posicion;Mantener_posicion;Mantener_posicion;363.8;-23.520895293734156
2013-11-11;363.0;336.3;376.0;321.4;18000.0;7.93;1.0;323.56823892890344;236.17717108977985;388.895488482688;346.34;303.784511517312;267.46662728481874;Mantener_posicion;Mantener_posicion;Mantener_posicion;381.4857142857143;-27.403600469453053
2013-11-12;380.0;363.0;391.8;359.0;22030.0;4.7;1.0;337.6761791966776;242.382674571805;389.48059875501934;360.42;331.3594012449806;285.3212994649441;Mantener_posicion;Mantener_posicion;Mantener_posicion;392.7571428571428;-13.907829040881387
2013-11-13;434.9;380.0;445.0;372.2;36020.0;14.42;1.0;361.98213439750816;249.1013304347826;441.4952532831704;376.4;311.3047467168295;300.67631753985194;Mantener_posicion;Mantener_posicion;Mantener_posicion;406.21428571428567;9.11048307230887
2013-11-14;433.4;434.9;447.5;402.5;31410.0;-0.33;0.0;379.8366007981312;254.8075014492753;467.5513167901208;389.52;311.4886832098791;323.76810673347563;Mantener_posicion;Mantener_posicion;Mantener_posicion;433.6428571428571;14.885836792071508
2013-11-15;433.9;433.4;457.9;413.0;28130.0;0.12;1.0;393.3524505985984;260.5138380952381;471.28578379296187;409.04;346.79421620703806;346.03984752145004;Mantener_posicion;Mantener_posicion;Mantener_posicion;493.9857142857142;-49.73344664015122
2013-11-16;462.0;433.9;476.9;428.0;19140.0;6.46;1.0;410.5143379489488;267.8802523809524;482.26697446047393;428.84;375.413025539526;368.41187801716;Mantener_posicion;Mantener_posicion;Mantener_posicion;531.9428571428572;-69.75911984873193
2013-11-17;528.3;462.0;536.8;457.0;26720.0;14.36;1.0;439.96075346171153;277.38619047619045;531.5830760162703;458.5;385.4169239837297;390.109502413728;Mantener_posicion;Mantener_posicion;Mantener_posicion;560.9571428571428;-28.678038150877
2013-11-18;785.4;528.3;787.9;522.0;72070.0;48.67;1.0;526.3205650962836;290.5222290640394;794.5519054265258;528.6;262.6480945734742;419.4476019309824;Mantener_posicion;Mantener_posicion;Mantener_posicion;608.3142857142857;168.16782810197554
2013-11-19;645.7;785.4;900.9;502.6;99100.0;-17.79;0.0;556.1654238222127;301.9545375814397;830.3638865886888;571.0600000000001;311.7561134113113;457.0;Mantener_posicion;Mantener_posicion;Mantener_posicion;660.9;-16.35068618373851
2013-11-20;638.0;645.7;650.0;453.3;91590.0;-1.2;0.0;576.6240678666595;311.11683597455567;833.4830108098712;611.88;390.2769891901288;900.9;Mantener_posicion;Mantener_posicion;Vender;713.8285714285714;-95.40380264197687
2013-11-21;764.9;638.0;784.3;595.2;38730.0;19.9;1.0;623.6930508999947;323.0889395624768;860.0474025621118;672.46;484.8725974378884;900.9;Mantener_posicion;Mantener_posicion;Mantener_posicion;751.9285714285714;28.100122506357174
2013-11-22;802.0;764.9;822.0;682.3;30150.0;4.85;1.0;668.2697881749959;337.743294232649;868.6283139968793;727.2;585.7716860031207;891.948;Mantener_posicion;Mantener_posicion;Mantener_posicion;758.3;54.052267645563056
2013-11-23;832.5;802.0;890.0;799.5;21310.0;3.8;1.0;709.327341131247;357.3561742424242;897.2677587767718;736.62;575.9722412232283;453.3;Mantener_posicion;Mantener_posicion;Comprar;804.6285714285714;28.055165865553874
2013-11-24;795.0;832.5;855.0;745.2;25950.0;-4.5;0.0;730.7455058484352;379.81517320381226;901.9593209312786;766.4799999999999;631.0006790687212;462.034;Mantener_posicion;Mantener_posicion;Mantener_posicion;867.7571428571429;-68.77803815087702
2013-11-25;830.0;795.0;850.0;759.0;26380.0;4.4;1.0;755.5591293863264;408.1777586417568;854.6650419302879;804.8799999999999;755.0949580697119;470.59332;Mantener_posicion;Mantener_posicion;Mantener_posicion;915.8285714285714;-94.74645761231015
2013-11-26;970.0;830.0;975.0;825.1;31610.0;16.86;1.0;809.1693470397448;440.3095573951215;973.4968651652556;845.9;718.3031348347444;478.9814536;Mantener_posicion;Mantener_posicion;Mantener_posicion;973.6714285714286;-4.822114755167155
2013-11-27;1079.9;970.0;1094.8;914.3;37860.0;11.33;1.0;876.8520102798086;477.2806057877359;1116.3926483015848;901.48;686.567351698415;498.822195456;Mantener_posicion;Mantener_posicion;Mantener_posicion;1026.9857142857143;33.33905450088038
2013-11-28;1101.4;1079.9;1224.5;1032.1;37400.0;1.99;1.0;932.9890077098564;518.8933181760767;1205.8315578432662;955.26;704.6884421567337;534.58086372864;Mantener_posicion;Mantener_posicion;Mantener_posicion;1056.9;59.62869393492864
2013-11-29;1206.9;1101.4;1241.9;1050.0;38710.0;9.58;1.0;1001.4667557823924;565.5076742368741;1294.0611098954255;1037.64;781.2188901045743;589.7743946303488;Mantener_posicion;Mantener_posicion;Mantener_posicion;1094.9857142857143;122.26655335984884
2013-11-30;1205.7;1206.9;1232.9;1150.2;15100.0;-0.11;0.0;1052.5250668367942;609.8468854700855;1289.617615907935;1112.7799999999995;935.9423840920643;654.9869551673139;Mantener_posicion;Mantener_posicion;Mantener_posicion;1121.4;84.4837372941252
2013-12-01;1004.4;1205.7;1216.8;840.3;79920.0;-16.69;0.0;1040.4938001275957;641.7518769230768;1275.1279439627504;1119.6599999999996;964.1920560372488;713.6782596505825;Vender;Mantener_posicion;Mantener_posicion;1143.9285714285713;-135.5494667223055
2013-12-02;1096.6;1004.4;1117.7;975.0;37050.0;9.18;1.0;1054.5203500956968;665.0416404558403;1275.5987680160133;1122.9999999999995;970.4012319839858;766.5004336855243;Comprar;Mantener_posicion;Mantener_posicion;1144.6285714285714;-56.9464576123102
2013-12-03;1154.9;1096.6;1185.6;1064.9;19340.0;5.32;1.0;1079.6152625717727;676.9096140288827;1286.242662884863;1133.6999999999996;981.1573371151362;814.0403903169719;Mantener_posicion;Mantener_posicion;Mantener_posicion;1092.9285714285713;60.82074238769018
2013-12-04;1237.6;1154.9;1239.7;1131.3;16300.0;7.16;1.0;1119.1114469288295;677.4749858777874;1305.5748533049184;1139.8399999999997;974.105146695081;856.8263512852747;Mantener_posicion;Mantener_posicion;Mantener_posicion;1020.2571428571426;197.76762592945184
2013-12-05;1106.3;1237.6;1239.9;870.0;58440.0;-10.6;0.0;1115.9085851966222;681.3068414388133;1272.659370005258;1119.9599999999998;967.2606299947416;1241.9;Vender;Mantener_posicion;Vender;991.6285714285713;129.80012250635733
2013-12-06;845.0;1106.3;1118.9;800.1;53520.0;-23.62;0.0;1048.1814388974667;685.060129195095;1350.855323042329;1088.08;825.304676957671;1239.9;Mantener_posicion;Mantener_posicion;Mantener_posicion;966.2571428571428;-110.90487521157974
2013-12-07;697.0;845.0;896.0;576.0;97660.0;-17.51;0.0;960.3860791731;688.0617985262286;1415.3440193327845;1008.16;600.9759806672153;1239.9;Mantener_posicion;Mantener_posicion;Mantener_posicion;948.9428571428571;-251.7591198487318
2013-12-08;804.0;697.0;829.0;653.0;31210.0;15.34;1.0;921.289559379825;686.4066778160897;1340.7415155399055;937.98;535.2184844600943;1200.066;Mantener_posicion;Mantener_posicion;Mantener_posicion;903.5571428571428;-95.57803815087698
2013-12-09;919.0;804.0;980.0;787.7;27630.0;14.3;1.0;920.7171695348688;691.5885419032477;1147.1086056405672;874.2599999999999;601.4113943594325;1162.62204;Mantener_posicion;Mantener_posicion;Mantener_posicion;874.0857142857142;35.996399530547095
2013-12-10;1033.7;919.0;1067.7;912.0;22100.0;12.49;1.0;948.9628771511516;709.4916044616045;1085.274657203726;859.7399999999998;634.2053427962735;1127.4247176;Comprar;Mantener_posicion;Mantener_posicion;887.1999999999999;145.34931381626154
2013-12-11;919.9;1033.7;1056.8;856.1;24360.0;-11.01;0.0;941.6971578633636;735.9499774774777;1104.262689711529;874.7199999999997;645.1773102884704;1094.339234544;Vender;Mantener_posicion;Mantener_posicion;917.4714285714285;-17.146659784833997
2013-12-12;900.0;919.9;941.0;839.5;9910.0;-2.17;0.0;931.2728683975228;756.1635885885887;1061.4026834364802;915.3199999999996;769.2373165635192;1067.7;Mantener_posicion;Mantener_posicion;Mantener_posicion;934.0285714285714;-18.899877493642713
2013-12-13;936.8;900.0;989.9;882.1;17370.0;4.09;1.0;932.654651298142;779.2396269841271;1036.610219043359;941.8799999999998;847.1497809566405;1056.8;Comprar;Mantener_posicion;Mantener_posicion;911.3;35.85226764556301
2013-12-14;908.9;936.8;947.9;875.1;11590.0;-2.97;0.0;926.7159884736066;793.3707619047622;1036.8591835017369;939.8599999999996;842.8608164982627;1027.952;Vender;Mantener_posicion;Mantener_posicion;865.7714285714285;43.31230872269674
2013-12-15;919.9;908.9;927.9;838.0;15170.0;1.2;1.0;925.0119913552048;806.7318968253971;941.8130734633072;917.0999999999996;892.3869265366923;1000.83488;Mantener_posicion;Mantener_posicion;Mantener_posicion;811.6428571428571;112.23624756340871
2013-12-16;759.9;919.9;924.9;714.0;41330.0;-17.39;0.0;883.7339935164036;824.9737619047622;1012.6850147940696;885.0999999999997;757.5149852059299;975.3447872;Mantener_posicion;Vender;Mantener_posicion;787.642857142857;-36.66074332659575
2013-12-17;715.0;759.9;780.0;678.9;31710.0;-5.92;0.0;841.5504951373027;844.6512012138191;1031.8703349292343;848.0999999999997;664.329665070765;951.384099968;Mantener_posicion;Mantener_posicion;Mantener_posicion;746.6714285714285;-32.82211475516704
2013-12-18;541.0;715.0;717.0;454.9;110500.0;-24.34;0.0;766.412871352977;869.6080774976659;1047.9749254125782;768.9399999999996;489.9050745874212;928.86105396992;Mantener_posicion;Mantener_posicion;Mantener_posicion;708.3285714285714;-186.90380264197685
2013-12-19;732.0;541.0;746.0;522.4;45760.0;35.3;1.0;757.8096535147328;889.4309215234483;974.960334713942;733.5599999999996;492.15966528605713;890.9441696523264;Mantener_posicion;Mantener_posicion;Mantener_posicion;668.2714285714285;78.85726536350015
2013-12-20;650.0;732.0;774.4;621.3;34770.0;-11.2;0.0;730.8572401360495;904.2155003162558;835.8698026104153;679.5799999999996;523.2901973895839;856.0606360801403;Mantener_posicion;Mantener_posicion;Mantener_posicion;661.5999999999999;-1.2477323544368968
2013-12-21;640.5;650.0;690.0;610.0;14730.0;-1.46;0.0;708.2679301020371;912.9642695852538;790.6305006290374;655.6999999999996;520.7694993709617;823.967785193729;Mantener_posicion;Mantener_posicion;Mantener_posicion;659.8571428571428;-19.173405563017525
2013-12-22;639.5;640.5;699.9;615.0;11630.0;-0.15;0.0;691.0759475765278;915.5787710360132;761.8062704648686;640.5999999999996;519.3937295351305;794.4423623782307;Mantener_posicion;Mantener_posicion;Mantener_posicion;683.6142857142856;-40.1351810080198
2013-12-23;713.2;639.5;724.9;631.0;15070.0;11.53;1.0;696.6069606823959;906.5537873015876;753.9512514157708;675.0399999999996;596.1287485842284;767.2789733879722;Comprar;Mantener_posicion;Mantener_posicion;693.6142857142856;10.66782810197567
2013-12-24;702.8;713.2;729.9;666.0;10950.0;-1.47;0.0;698.1552205117969;885.3975455026455;733.3210105971742;669.1999999999996;605.078989402825;742.2886555169345;Mantener_posicion;Mantener_posicion;Mantener_posicion;715.4714285714285;-13.822114755167155
2013-12-25;707.3;702.8;710.0;673.9;5340.0;0.64;1.0;700.4414153838477;860.7406479066021;747.3874576168084;680.6599999999996;613.9325423831908;729.9;Mantener_posicion;Mantener_posicion;Mantener_posicion;732.8285714285714;-45.10380264197691
2013-12-26;802.0;707.3;829.6;707.2;23530.0;13.39;1.0;725.8310615378857;830.7474501976285;816.7282494793209;712.9599999999997;609.1917505206785;454.9;Mantener_posicion;Mantener_posicion;Comprar;753.6142857142856;63.514408220643
2013-12-27;803.0;802.0;836.8;767.9;13890.0;0.13;1.0;745.1232961534142;806.8453804347826;838.7156478673015;745.6599999999996;652.6043521326977;462.394;Mantener_posicion;Mantener_posicion;Mantener_posicion;766.6999999999999;46.65226764556308
2013-12-28;762.0;803.0;806.0;715.6;13340.0;-5.11;0.0;749.3424721150607;793.6142838321099;842.878552469168;755.4199999999997;667.9614475308315;477.37024;Mantener_posicion;Mantener_posicion;Mantener_posicion;781.4285714285713;-19.24483413444608
2013-12-29;785.0;762.0;804.0;735.0;7040.0;3.01;1.0;758.2568540862956;784.4676753246753;842.9430050012147;771.8599999999997;700.7769949987846;491.7474304;Mantener_posicion;Comprar;Mantener_posicion;796.942857142857;-7.963752436591108
2013-12-30;804.8;785.0;818.8;781.0;10480.0;2.53;1.0;769.8926405647217;776.2906320346319;824.0009803774705;791.3599999999997;758.7190196225289;505.549533184;Mantener_posicion;Mantener_posicion;Mantener_posicion;804.7857142857141;-8.903600469452885
