Date;Price;Open;High;Low;Vol.;Percentage_diff;Target;HT_DCPERIOD;HT_DCPHASE;HT_PHASOR_inphase;HT_PHASOR_quadrature;HT_SINE_sine;HT_PHASOR_leadsine;HT_SINE_integer
2011-07-20;13.7;13.9;14.0;13.4;23180.0;-1.16;0.0;20.412754946309388;25.07722207691164;-0.41978563467527535;0.18209338904070196;0.4238393805795307;0.9401527349030083;1
2011-07-21;13.6;13.7;13.8;13.4;25020.0;-0.58;0.0;20.154272425680812;15.017543268297175;-0.38076834462909565;0.010742713285373144;0.25911478766291984;0.8661784570833615;1
2011-07-22;13.7;13.6;13.8;13.4;15170.0;0.66;1.0;19.922593993301785;7.638889795147065;-0.5141501317438888;0.05393414280986789;0.13292915221467724;0.7948266968773822;1
2011-07-23;13.7;13.7;13.8;13.5;22460.0;0.0;0.0;19.712343341744447;3.0946344464093727;-0.4550279659316168;0.736818733848921;0.053985303207250354;0.744249002735164;1
2011-07-24;14.0;13.7;14.1;13.6;26620.0;2.19;1.0;19.529391804561623;8.98414857073783;0.039090906350397484;0.836770020983977;0.1561612055643122;0.8088543469642583;1
2011-07-25;14.1;14.0;14.7;13.8;31580.0;0.5;1.0;19.506170374636433;27.00609332531425;0.19733145627837634;0.17254802761132018;0.45408525445879877;0.9510893744382249;0
2011-07-26;13.9;14.1;14.1;13.8;16790.0;-1.21;0.0;19.69849218097601;43.14827607486353;0.09418893335829168;-0.003565783543276853;0.683888748611572;0.9994777969388007;0
2011-07-27;13.9;13.9;14.1;13.9;11510.0;0.43;1.0;19.886846102063497;57.290776304559444;0.08597978387996373;0.028425244117175032;0.8414238010722468;0.9770798562273937;0
2011-07-28;13.5;13.9;13.9;13.3;32740.000000000004;-3.23;0.0;19.970608802646257;69.90178650540342;0.0627569485387191;0.12759174197284312;0.9391049670854258;0.907030885784883;0
2011-07-29;13.5;13.5;13.7;13.3;7260.0;0.0;0.0;20.031163259524142;82.12443016833264;0.19419632617549618;0.344856244492196;0.9905679777467318;0.7973266563619446;1
2011-07-30;13.5;13.5;13.6;13.4;6100.0;0.0;0.0;20.104937384016306;95.69376010669596;0.37195608006646214;-0.07662172758984635;0.995066380644708;0.6334651452417375;1
2011-07-31;13.4;13.5;14.9;12.8;45720.0;-1.33;0.0;20.215263882127566;119.70191810326594;0.1921522922842748;-0.5652139686512795;0.8686149273738984;0.2638407591191378;1
2011-08-01;13.1;13.4;13.6;12.9;21750.0;-1.95;0.0;20.298161183997397;215.1344360540043;-0.01183577711119941;-0.6936325225395632;-0.5754968745676456;-0.9852124814857453;1
2011-08-02;12.1;13.1;13.1;11.5;57240.0;-7.94;0.0;20.26745304744813;273.40446886620157;-0.28999593472843316;-0.7295769698814478;-0.9982351992020437;-0.663867885052114;1
2011-08-03;9.3;12.1;12.2;8.7;90290.0;-23.15;0.0;20.16227140955366;289.23113564696206;-0.4890681081596003;-0.3095040449551387;-0.9441975182402663;-0.43474178430807253;1
2011-08-04;10.8;9.3;11.1;9.3;50090.0;16.09;1.0;20.025484496502486;299.3188027080216;-0.3927151911359732;-0.17634749763482138;-0.8719086252465448;-0.27028450566546636;1
2011-08-05;9.8;10.8;11.0;9.5;30770.0;-8.84;0.0;19.74710298885904;307.98359511401526;-0.4210850236532224;-0.9470581093319387;-0.7881869970508061;-0.12215352349931645;1
2011-08-06;6.6;9.8;9.9;5.7;102410.0;-33.16;0.0;19.49996870154222;-43.03113089901137;-0.7571558111818354;-1.5321971865432815;-0.6823956306721162;0.03435648587696998;1
2011-08-07;7.9;6.6;9.5;6.0;89830.0;20.61;1.0;19.961329698940617;-39.197297996356156;-1.3198147007058463;-2.85499933979321;-0.6319927564634213;0.10110321451060686;1
2011-08-08;7.8;7.9;8.2;7.1;34040.0;-1.27;0.0;20.960076634088274;-35.55624795795103;-2.975482003909628;-2.8792233900518815;-0.5815019027795302;0.16407927800983696;1
2011-08-09;10.0;7.8;12.1;7.7;114470.0;28.08;1.0;22.387835654217014;-30.64002414592227;-3.149053566670566;0.47308824425687934;-0.5096425655355543;0.24801321974685914;1
2011-08-10;10.0;10.0;10.4;9.5;24250.0;0.0;0.0;24.178892628641055;-27.633487503906565;-2.1938866733417304;-0.7719154569577158;-0.4638139128848326;0.2984830190370755;1
2011-08-11;9.5;10.0;10.5;8.4;58120.0;-5.21;0.0;25.20279442132069;-21.965903594307633;-3.653801391369338;-0.7703758583056188;-0.37405476506567703;0.39127884668523605;1
2011-08-12;9.5;9.5;9.8;8.9;41590.0;0.0;0.0;25.294614822647382;-13.424985682566785;-3.272220246900627;4.50786808873507;-0.23217209191076313;0.5236144330109238;1
2011-08-13;10.1;9.5;10.3;9.3;29760.0;7.08;1.0;24.80115748255234;-4.6520257066081285;-1.5861835434655134;6.191956428412073;-0.08110398617607939;0.6474281420511417;1
2011-08-14;10.8;10.1;11.2;9.6;44130.0;6.61;1.0;24.084436497559253;8.224170806178279;0.4417965545916138;6.603936128125295;0.1430464681514802;0.8009840038752909;1
2011-08-15;11.1;10.8;11.9;10.7;38160.0;3.24;1.0;23.683060879054246;18.56581076178966;2.5712258378855988;2.603212668180699;0.31839370513192583;0.8954462804066459;1
2011-08-16;11.0;11.1;11.3;10.8;15330.0;-1.7;0.0;23.812263366377916;29.079592932667843;1.7936546546152325;-1.548074313345332;0.48602413767922603;0.9616436723530755;1
2011-08-17;10.9;11.0;11.1;10.7;22900.0;0.0;0.0;23.842925606484627;39.73645756660865;0.9413988247590072;-1.2243627449546668;0.6392572606258476;0.9957832724317159;1
2011-08-18;10.8;10.9;11.1;10.8;8210.0;-1.1;0.0;23.401800762793314;56.361125594650474;0.7165357434132078;-0.1540832764677559;0.8325455804014842;0.9804050567915891;0
2011-08-19;11.6;10.8;11.8;10.8;33720.0;7.57;1.0;22.69890056426913;69.17671411003337;1.0517950486780812;0.7389174520297346;0.9346812782401338;0.9122866398925698;1
2011-08-20;11.4;11.6;11.7;11.4;9920.0;-1.72;0.0;22.01801103542368;92.20959777087066;1.4751204645018567;0.06305109145177851;0.999256471945095;0.6793183856568173;1
2011-08-21;11.3;11.4;11.5;11.3;8720.0;-1.22;0.0;21.4901320682125;121.92427109497876;1.2226201754231545;-1.0107749544426863;0.8487477594256106;0.22623870064697543;1
2011-08-22;10.9;11.3;11.5;10.5;37000.0;-3.63;0.0;21.13810269693882;143.57677495069566;0.6920790710688115;-1.2986402563921282;0.5937451044236998;-0.14913453523138373;1
2011-08-23;10.9;10.9;11.3;10.8;12780.0;0.0;0.0;20.93099228476227;166.57843567333134;0.223912201597732;-0.6219896259630135;0.23211400927101694;-0.5236653056757373;1
2011-08-24;10.9;10.9;11.1;10.8;7820.0;-0.82;0.0;20.854498867782183;185.22584913345617;0.37945070970611117;0.09277707733185377;-0.09108186668272134;-0.7685722324793222;1
2011-08-25;9.7;10.9;10.9;9.1;55490.0;-10.97;0.0;20.861672033478488;204.03367758785208;0.523828795787285;-0.4261293054913674;-0.40727354090990425;-0.9337909084440136;1
2011-08-26;8.2;9.7;9.9;7.6;83000.0;-15.32;0.0;20.889682059510875;223.90240315187543;0.22908618514125248;-0.9542462021866944;-0.6934320496782234;-0.9998165164388518;1
2011-08-27;8.6;8.2;9.1;8.1;22000.0;5.01;1.0;20.93000771182361;240.27051780285262;-0.11189913694831716;-1.2434251416285602;-0.8683764555426715;-0.9646930696461139;1
2011-08-28;9.1;8.6;9.5;8.4;24160.0;5.59;1.0;21.01605142791469;256.0153341564249;-0.5231663843334197;-1.258751365060837;-0.970360437449785;-0.8570294295841303;1
2011-08-29;9.0;9.1;9.3;8.6;21650.0;-1.1;0.0;21.178210237686038;271.8680145742023;-0.6744003070960123;-1.3835661067545681;-0.9994685691156354;-0.6836812810063307;1
2011-08-30;8.8;9.0;9.0;8.6;11770.0;-2.01;0.0;21.40081668082834;288.8852666728533;-1.2322932925926402;-2.2293636791807456;-0.9461686213140349;-0.4401700786706621;1
2011-08-31;8.2;8.8;8.8;8.0;19650.0;-6.71;0.0;21.628177705485236;297.3738825230562;-2.2869481735466817;-1.2927101234521579;-0.8880250685041271;-0.3028043579090852;1
2011-09-01;8.2;8.2;8.4;8.1;11900.0;0.0;0.0;21.908715793066072;311.83655695183194;-2.27276369941703;1.4850046991069916;-0.7450505741455875;-0.0551844493536607;1
2011-09-02;8.6;8.2;8.7;8.2;16820.0;5.24;1.0;22.141923434319267;-34.8168103774471;-1.205055871213086;2.5143000739062966;-0.5709544653675703;0.17679597321919255;1
2011-09-03;8.5;8.6;8.7;8.4;6950.0;-1.85;0.0;22.07100570548874;-21.900857950558475;-0.4506346911119406;1.7151938684529247;-0.373001676011644;0.3923233430953872;1
2011-09-04;8.2;8.5;8.5;7.8;19670.0;-3.54;0.0;21.84519721506099;-9.84870798991409;-0.13529466333435017;0.441820924740713;-0.17104714739496832;0.5757374409924791;1
2011-09-05;7.6;8.2;8.2;7.3;30800.0;-6.97;0.0;21.74944370999318;-0.38138143014725756;-0.4173910627294701;-0.5112180796356437;-0.006656312508073559;0.7023843925889173;1
2011-09-06;6.9;7.6;7.7;6.1;82500.0;-9.86;0.0;21.764167274196126;5.807466383272583;-0.7289151103144336;0.09253811782148907;0.10118594218581597;0.7750268437404911;1
2011-09-07;7.2;6.9;7.6;6.5;49640.0;4.81;1.0;21.76309644860614;10.45757285532568;-0.36972894115771937;0.6391486229597443;0.18150738185913562;0.8237065426522745;1
2011-09-08;6.5;7.2;7.2;6.5;31890.0;-9.18;0.0;21.792543444007983;13.552383432634826;-0.12377771492938465;-0.09971257441628383;0.23433426836939897;0.8531175092363475;1
2011-09-09;5.0;6.5;6.6;4.2;217430.0;-22.97;0.0;21.94173771228927;13.77141268009973;-0.290422259913431;-0.8893163005287553;0.2380488873962105;0.8551056878265011;1
2011-09-10;4.8;5.0;5.5;4.6;44490.0;-5.17;0.0;22.255257299766733;10.321764440321658;-0.7089134791844056;-1.5998145377826576;0.17917594190282385;0.8223602288808334;1
2011-09-11;5.9;4.8;7.4;4.6;143790.0;22.85;1.0;22.813519006542386;6.9319370966492215;-1.3701846776752973;-1.4194856101195115;0.12069019052074732;0.7872788401103876;1
2011-09-12;6.1;5.9;6.6;5.4;63860.0;3.75;1.0;23.716967430066603;5.658599703590198;-1.4625923321344219;-0.5448047858027772;0.0986007250988076;0.7733823447948068;1
2011-09-13;5.8;6.1;6.1;5.7;23760.0;-4.61;0.0;24.944347109329644;5.663377882433963;-1.425076025617513;-1.0889574252625862;0.09868371333162995;0.7734352094904683;1
2011-09-14;5.6;5.8;5.8;5.3;43770.0;-3.1;0.0;25.57836114045876;6.6380356049201055;-2.142079308241187;-1.0801785941238893;0.1155965721907029;0.7841056314158004;1
2011-09-15;4.8;5.6;5.6;4.4;86220.0;-13.88;0.0;25.45836880054581;5.773661904130336;-2.385559639757139;1.7729637515656356;0.10059895329923225;0.7746538715042557;1
2011-09-16;4.8;4.8;5.0;4.6;31650.0;0.0;0.0;24.828796721599197;5.473308374780345;-1.242474842272685;3.7920019961334415;0.09538203010589598;0.7713281783406305;1
2011-09-17;4.8;4.8;4.9;4.7;20300.0;-1.04;0.0;24.1435172774876;3.008866792470144;0.06729400095729603;2.4442287105859473;0.052490498252355466;0.743248367699618;1
2011-09-18;5.2;4.8;5.6;4.7;44620.0;9.01;1.0;24.08756605926576;4.094319455251991;0.35610987772457836;0.2936542743779797;0.07139855350384597;0.7557885516927065;1
2011-09-19;5.5;5.2;5.6;4.9;49840.0;5.0;1.0;24.582794835784128;6.954720670791062;0.07942909847270041;-1.340586749398241;0.12108492263127126;0.7875239667147265;1
2011-09-20;6.1;5.5;6.8;5.4;116750.0;11.9;1.0;25.06832052425885;11.879066031006516;-0.7118834901411452;-1.7320363741878182;0.20584665705760763;0.8375191332472985;1
2011-09-21;5.6;6.1;6.3;5.1;68160.0;-8.18;0.0;25.183268651141134;18.454641589565604;-1.0994828302043627;-0.08063457026128393;0.3165538132127787;0.8945808470968113;1
2011-09-22;5.4;5.6;5.8;5.3;31650.0;-3.21;0.0;24.998954138102363;25.219356513399536;-0.7981229462419795;1.518969345606733;0.426084949409866;0.9409951527477566;1
2011-09-23;5.6;5.4;5.7;5.4;55670.0;2.21;1.0;24.8841713516906;31.742226098278252;-0.1844487133998633;2.1945274766964062;0.5260985428650518;0.9733481515505471;1
2011-09-24;5.5;5.6;5.6;5.3;17940.0;-1.44;0.0;25.50398057959424;34.58188865488411;0.5371997875069418;1.9789624057357533;0.5675835211379818;0.9835143591027564;1
2011-09-25;5.3;5.5;5.5;5.3;9490.0;-2.56;0.0;26.802411339685833;36.63896087771491;1.0467375505209562;0.6150157902140283;0.5967706494253389;0.9893714400545545;1
2011-09-26;4.9;5.3;5.4;4.7;56070.0;-8.63;0.0;28.64383438408297;34.775672394254144;0.8377456993169139;-1.4722520435466007;0.5703648589076412;0.9841203296373977;1
2011-09-27;4.9;4.9;5.1;4.8;24650.0;1.03;1.0;29.804163272528854;35.7691023190376;0.12869129560190654;-1.8745854992596938;0.5845202105976484;0.9870499030127833;1
2011-09-28;4.8;4.9;5.0;4.6;30630.0;-3.05;0.0;29.881139208264837;39.621863540772026;-0.09058785919668436;-1.1466479360686315;0.6377179640770391;0.9955978029835538;1
2011-09-29;4.8;4.8;4.8;4.7;14090.0;0.0;0.0;29.278497997373695;46.16018681003066;-0.2484125863880339;-1.0433810741730656;0.7212791034946522;0.9997949943891015;1
2011-09-30;5.1;4.8;5.3;4.7;41460.0;7.53;1.0;28.263691494039435;53.40816181567172;-0.4596535417245916;-0.9251292162831469;0.8029023996105623;0.9892515133171208;1
2011-10-01;5.0;5.1;5.3;4.9;23460.0;-2.14;0.0;27.013062679642744;56.31902954135779;-0.7295599082000398;-0.6169639558726686;0.8321383556952818;0.9805495252316982;1
2011-10-02;5.0;5.0;5.1;4.9;10460.0;0.0;0.0;25.668793337935174;47.195669085597245;-0.8325440784320658;0.20130502233030725;0.7336785043110334;0.9992658152410943;1
2011-10-03;5.0;5.0;5.0;4.9;17290.0;0.0;0.0;24.328434654102228;-24.525268161616737;-0.622947099880519;0.6835606170860323;-0.41509450671659937;0.3497942629639247;1
2011-10-04;5.0;5.0;5.0;4.9;15790.0;-1.2;0.0;23.01502033735973;-19.74069709663911;-0.4143707738952811;0.9419644729718589;-0.3377638982885185;0.42671558730777026;1
2011-10-05;4.9;5.0;5.0;4.8;17590.0;-1.81;0.0;21.77400300720756;-24.360983659654494;-0.006877197102584381;0.8838362032152955;-0.4124841916667186;0.3524789892512535;1
2011-10-06;4.7;4.9;4.9;4.5;54770.0;-2.87;0.0;20.70890693368649;-17.273558660602248;0.17604493176352093;0.2475143050729572;-0.2969342313637638;0.46525059512632677;1
2011-10-07;4.3;4.7;4.8;3.8;97550.0;-9.73;0.0;19.87340779370284;7.273562314743003;0.10803310793487081;-0.060009948541015844;0.12660691054044226;0.790941275093593;1
2011-10-08;4.0;4.3;4.3;3.8;39610.0;-6.09;0.0;19.21510642067323;25.454066230798624;0.0735170143627328;-0.18707974091954266;0.4297873599674652;0.9423735767352286;1
2011-10-09;4.1;4.0;4.4;4.0;37920.0;2.24;1.0;18.670212419894206;17.482839163526478;-0.015269457608573189;-0.3408481392950172;0.3004201353013184;0.886872493636219;1
2011-10-10;4.1;4.1;4.2;4.0;16860.0;0.0;0.0;18.207057080043395;-3.8149129838403724;-0.12257300383511091;-0.443012820718354;-0.06653360658617782;0.6584935987530078;1
2011-10-11;3.9;4.1;4.1;3.8;41100.0;-4.15;0.0;17.801210709173247;-15.905478741664695;-0.28920558067025437;-0.557989050072189;-0.2740511811451291;0.4862518262819815;1
2011-10-12;4.2;3.9;4.4;3.9;69400.0;5.6;1.0;17.438726682646486;-22.83672228285718;-0.5317713260365022;-0.5206458256470988;-0.3881063517240365;0.377247295885322;1
2011-10-13;4.1;4.2;4.2;4.0;19710.0;-2.41;0.0;17.120558354037662;-15.51557537443773;-0.7286849347681487;-0.1280641742157144;-0.26750032101247034;0.49218694305635446;1
2011-10-14;4.0;4.1;4.1;4.0;20060.0;-1.48;0.0;16.845469571771364;-5.925972369449141;-0.6334908679754694;0.41140758321458787;-0.1032434283413222;0.6303239582015104;1
2011-10-15;3.8;4.0;4.1;3.7;42090.0;-3.76;0.0;16.609027800137742;4.240608724946355;-0.3644570790260969;0.48233497444128115;0.07394503124848822;0.7574579812248607;1
2011-10-16;3.6;3.8;3.9;3.4;36200.0;-7.29;0.0;16.42353585583102;18.48568900884959;-0.25515255417083865;0.41284157396425003;0.3170677799978541;0.8948228851124903;1
2011-10-17;2.6;3.6;3.7;2.3;207430.0;-28.09;0.0;16.33399572037556;18.591203272958296;-0.0648979430618754;0.3664050960466182;0.31881379290175976;0.8956434840210508;1
2011-10-18;2.4;2.6;2.9;2.3;87860.0;-5.47;0.0;16.452943725740415;10.433274437553052;0.04571148808291717;-0.027304766917044945;0.18109032242521195;0.8234660041054561;1
2011-10-19;2.3;2.4;2.5;2.0;101870.0;-6.2;0.0;16.89707700337832;0.6385572325974636;-0.07236649395831457;-0.43290358434974596;0.011144695455288066;0.7149433567245725;1
2011-10-20;2.3;2.3;2.4;2.2;48860.0;3.52;1.0;17.67026574567918;-4.709444134906789;-0.2531991795373884;-0.6720410438210905;-0.08210278450158431;0.6466640591511502;1
2011-10-21;2.6;2.3;2.7;2.3;72970.0;9.36;1.0;18.823224618362328;-5.663070089798111;-0.4817284907336627;-1.0544904598258495;-0.09867836755681243;0.6338795185924002;1
2011-10-22;3.2;2.6;3.3;2.5;120160.0;22.96;1.0;20.294121719935767;-3.0215425257315474;-0.9736854600810726;-1.2001846419658764;-0.05271142525952931;0.6688511455299281;1
2011-10-23;3.2;3.2;3.2;3.0;37040.0;0.0;0.0;22.04787890055327;0.8038828339845168;-1.3359803593864092;-0.23188396581229948;0.014029941938594588;0.7169578516543825;1
2011-10-24;2.5;3.2;3.2;2.5;92230.0;-19.56;0.0;23.92975744192593;2.450253831426437;-1.1613075047647783;0.9902782610862811;0.042751962968426385;0.7366904883124908;1
2011-10-25;2.8;2.5;3.0;2.4;101410.0;8.63;1.0;24.58620927846097;5.673918439105478;-0.8141817127532058;1.9590136409359045;0.09886678110693173;0.7735518088163089;1
2011-10-26;2.8;2.8;2.8;2.7;29400.0;0.0;0.0;24.46151607064299;11.904966547600793;-0.18246915874295816;2.3686118756090724;0.2062890043326962;0.8377660510153871;1
2011-10-27;3.0;2.8;3.1;2.7;58700.0;9.75;1.0;23.973917779127937;17.110433118169524;0.5725516290562452;1.7404905047857833;0.294214362869826;0.8838508218354003;1
2011-10-28;3.2;3.0;3.3;2.9;52370.0;4.93;1.0;23.941978529221718;22.75689663216462;0.9250167497435895;-0.24033202871218834;0.38682196318719625;0.9255860748446879;1
2011-10-29;3.6;3.2;3.8;3.1;79540.0;12.23;1.0;24.325138878964157;29.480282295057393;0.26037748082613904;-1.3466722773522408;0.49212400772253273;0.9635384290349601;1
2011-10-30;3.3;3.6;3.7;3.2;50690.0;-8.66;0.0;24.256001774195024;37.28627257126721;-0.12225700655151678;-0.45695555764027534;0.6057977963148633;0.9909510696792387;1
2011-10-31;3.3;3.3;3.3;3.1;30980.0;0.0;0.0;23.684441438130634;46.725418976104834;-0.04567887390778677;0.23938054644725298;0.7280769457903672;0.9995466004770853;1
2011-11-01;3.2;3.3;3.3;3.1;37890.0;-3.08;0.0;22.929736232845382;63.83634324205616;0.0919168338290711;0.6899049782232529;0.8975382403900203;0.9464446535815739;0
2011-11-02;3.3;3.2;3.4;3.1;32310.000000000004;3.17;1.0;22.37440313449832;85.78845289050271;0.4473135384158666;0.813528868154955;0.9972996969049983;0.757126727451241;1
2011-11-03;3.2;3.3;3.3;3.1;24520.0;-3.08;0.0;22.14896281338512;101.76167585382655;0.7001181155863441;0.09660934318480034;0.9790039536142736;0.5481227979940058;1
2011-11-04;3.1;3.2;3.2;3.0;39510.0;0.0;0.0;22.22479004563041;120.18306402881151;0.5209205442458522;-0.7029354251088322;0.8644234510856011;0.25573152860797327;1
2011-11-05;3.0;3.1;3.2;2.8;52960.0;-4.5;0.0;22.378262657232113;142.9488893755473;0.17327270064385458;-0.8076941251988059;0.6025272053622713;-0.13828967838064732;0
2011-11-06;3.0;3.0;3.0;2.9;17230.0;0.0;0.0;22.392167000667328;170.49203042701458;-0.016387552907562938;-0.5708782329860995;0.16518479194396765;-0.580589710460772;0
2011-11-07;3.0;3.0;3.0;3.0;23990.0;0.0;0.0;22.29478586316194;198.76620980407594;-0.12084921232835746;-0.28910868237586124;-0.3217073526543708;-0.8969978355004288;0
2011-11-08;3.0;3.0;3.2;3.0;60340.0;0.0;0.0;22.14041809558206;219.18332361039862;-0.11520846180961228;-0.16529780254149784;-0.6318037221768849;-0.994851253454456;0
2011-11-09;3.0;3.0;3.1;2.9;52200.0;-2.96;0.0;21.895597291471077;233.83796284706483;-0.18324650315485516;-0.18657067840066402;-0.8073514565235385;-0.9881267996872858;0
2011-11-10;2.8;3.0;3.0;2.8;33930.0;-3.73;0.0;21.558708747596704;246.51544571924097;-0.2392632000797542;-0.059813716160229305;-0.9171675352993479;-0.9303187332671085;1
2011-11-11;3.1;2.8;3.1;2.8;44850.0;8.45;1.0;21.187216823313385;264.15075981410916;-0.23453771505631776;0.10823087850664723;-0.9947934933207493;-0.7754873705717938;1
2011-11-12;3.0;3.1;3.1;3.0;20380.0;0.0;0.0;20.82463864613087;280.9393404934219;-0.16329649494297407;0.17257329565706828;-0.9818286443065762;-0.5600702987210979;1
2011-11-13;3.0;3.0;3.0;3.0;9630.0;0.0;0.0;20.473808774591507;310.8236449285224;-0.1031434830790085;0.19183393033531002;-0.7567253363725213;-0.07282661731525354;1
2011-11-14;2.2;3.0;3.0;2.1;382190.0;-26.0;0.0;20.1712376023346;-33.45217044103799;-0.03645432583852243;0.04689229745317124;-0.551240679135905;0.20018588961877784;1
2011-11-15;2.3;2.2;2.5;2.1;76420.0;4.95;1.0;19.9416660692292;-21.612435072239805;-0.10561737785664391;0.029200586957936512;-0.3683263361498013;0.39694869828603146;1
2011-11-16;2.6;2.3;2.6;2.3;44210.0;9.87;1.0;19.774206510228463;-11.824265513571731;-0.025582964132179052;0.08309077147782429;-0.20491059665852887;0.5472087937429442;1
2011-11-17;2.3;2.6;2.6;2.0;117280.0;-12.11;0.0;19.70375668103983;-7.49372965462868;0.021355544229833552;-0.18982667395790911;-0.13041768952539623;0.6088482485023519;1
2011-11-18;2.0;2.3;2.4;2.0;98140.0;-8.89;0.0;19.787774756271446;-9.93039929923441;-0.07723253030667304;-0.5826776787817236;-0.17245174340462782;0.574571087184688;1
2011-11-19;2.2;2.0;2.3;2.0;78300.0;7.32;1.0;20.18112141114171;-11.823919374933439;-0.4328644141861537;-0.7976185523606242;-0.20490468358720312;0.5472138502433357;1
2011-11-20;2.2;2.2;2.5;2.2;79730.0;0.0;0.0;21.13699490234877;-11.069218791713013;-0.7145453260330599;-0.0422229158159525;-0.19199475554242887;0.5581909388189268;1
2011-11-21;2.3;2.2;2.3;2.2;41730.0;4.09;1.0;22.538994497145886;-8.700476228075672;-0.39954025821001543;0.529735590763996;-0.15126903635399283;0.5920064801060536;1
2011-11-22;2.3;2.3;2.3;2.3;34210.0;0.0;0.0;23.468525913316917;-5.659892414310207;-0.2742654568349553;0.0863807208572966;-0.09862317718884962;0.6339224128413186;1
2011-11-23;2.3;2.3;2.4;2.3;40000.0;0.0;0.0;23.539063588536383;-1.6029931459647742;-0.3861560577524856;0.14365756050963183;-0.027973858569834954;0.6870495534229292;1
2011-11-24;2.4;2.3;2.6;2.3;87270.0;4.29;1.0;23.070523849976894;4.285963814876027;-0.2926052815633938;0.4450404404508149;0.07473443651340951;0.757974563918726;1
2011-11-25;2.5;2.4;2.5;2.4;44410.0;3.29;1.0;22.44278083187278;12.571794890421529;-0.14571329894807583;0.4663105048598003;0.2176627984608416;0.8440640506659016;1
2011-11-26;2.5;2.5;2.5;2.4;36120.0;0.0;0.0;21.934689511551678;21.21576039253628;0.00703204337464014;0.47898122517726005;0.3618810113968993;0.9150706367374721;1
2011-11-27;2.5;2.5;2.5;2.4;22730.0;0.0;0.0;21.645164636299945;30.992882778500395;0.15590145205980918;0.2534585452306452;0.5149315945157137;0.9702656675065199;1
2011-11-28;2.5;2.5;2.5;2.4;41260.0;2.82;1.0;21.5891025160601;41.54133149384887;0.1332229898222607;0.05618854775478295;0.663160150440176;0.9981785773403467;1
2011-11-29;2.8;2.5;3.0;2.5;180530.0;7.84;1.0;21.59304900097022;53.99144999951635;0.1452760499660712;0.11687611486130305;0.8089292727256474;0.9877116736341943;1
2011-11-30;3.0;2.8;3.1;2.7;120150.0;8.0;1.0;21.489163493194578;75.92245259414624;0.2006604220391015;0.05762012291359829;0.9699674066410928;0.8578635975649948;1
2011-12-01;3.1;3.0;3.1;2.9;63860.0;3.03;1.0;21.35094474374036;93.28193632118538;0.19360658750151866;-0.012484038268785504;0.9983599152477053;0.665465714710207;1
2011-12-02;3.1;3.1;3.1;3.0;57500.0;1.96;1.0;21.29513734847736;110.40388484673883;0.16753101873955706;0.0058014567279626355;0.9372583529791421;0.41621914203440313;1
2011-12-03;2.8;3.1;3.1;2.8;123020.0;-10.58;0.0;21.407697164017158;127.56385288361885;0.14335584386795822;0.18925149123418675;0.7926744178185647;0.12942120255188982;1
2011-12-04;2.8;2.8;2.9;2.6;95220.0;0.0;0.0;21.90295939692016;134.4272991510032;0.2711378054560249;0.45795837330584027;0.7141392369048957;0.009995349002253004;1
2011-12-05;2.9;2.8;2.9;2.8;30890.0;1.77;1.0;22.96961699533189;140.45963293334444;0.4750664519649972;0.2838131579738317;0.6366217013788427;-0.09514443412227508;1
2011-12-06;3.0;2.9;3.0;2.9;55600.0;5.21;1.0;24.51374100620729;135.77261204050228;0.5035355526765759;-0.17641592139863352;0.6975077136813951;-0.013484215288079408;1
2011-12-07;3.0;3.0;3.1;2.9;58120.0;0.0;0.0;26.067122022112432;140.15754674029424;0.4055354046164155;-0.7435212809396543;0.6406787827524547;-0.08989465567771877;1
2011-12-08;3.0;3.0;3.0;2.9;39930.0;0.0;0.0;26.688019627634354;144.54779713411594;0.08036257548782712;-1.06839455435015;0.5800236044275493;-0.1658703249094147;1
2011-12-09;3.0;3.0;3.0;2.9;34390.0;0.0;0.0;27.018830175206165;157.63037682663207;-0.1958546404416824;-0.4387549970615713;0.38058015103038617;-0.38478473219548653;1
2011-12-10;3.0;3.0;3.1;2.9;74310.0;2.69;1.0;28.154258944548396;160.98048249125455;-0.1482676222158819;0.2547290983444851;0.3258902215377012;-0.4380649518523409;1
2011-12-11;3.3;3.0;3.4;3.0;108220.0;6.56;1.0;29.13929260273496;163.2107943138776;0.01575024251119042;0.49134267486086736;0.2888514363480533;-0.47271679080701745;1
2011-12-12;3.1;3.3;3.3;3.1;39900.0;-3.38;0.0;29.143554495037797;174.43688271955983;0.14447932199212338;0.2957449044445332;0.09694222693313935;-0.6352278094947842;1
2011-12-13;3.3;3.1;3.3;3.1;32660.0;3.5;1.0;28.511474885101144;182.2467913155842;0.14846071919058643;0.08770052138884712;-0.03920385676541603;-0.7342844940117338;1
2011-12-14;3.2;3.3;3.3;3.0;72480.0;-3.08;0.0;27.49495218379748;196.59144079201928;0.13310570253633605;-0.04740577978979086;-0.285545203896049;-0.8795775112820177;1
2011-12-15;3.2;3.2;3.2;3.1;30090.0;0.0;0.0;26.27866863196352;202.03896501356846;0.07744424455598335;0.17867158929733093;-0.3752370546064919;-0.9207703642198869;1
2011-12-16;3.2;3.2;3.2;3.2;29870.0;0.0;0.0;24.964732948697762;204.84598515075191;0.25431459033437964;0.23687908986327624;-0.420180522475187;-0.9387698541340783;1
