Date;Price;Open;High;Low;Vol.;Porcentage_diff;Target;ADX;ADX_MDI;ADX_MDM;ADX_DX;ADX_PDI;ADX_PDM;Aroondown;Aroonup;Aroon_Oscillator;MACD;MACDSIGNAL;MACDHIST;MOM;ROC;RSI;STOCHRSI_fastk;STOCHRSI_fastd;ULTOSC;WILLR;ADX_ET;ADXR_ET;MACD_ET;ROC_ET;STOCHRSI_fastk_ET;STOCHRSI_fastd_ET
2014-08-02;591.7;598.8;598.9;587.4;2120.0;-1.18;0.0;20.131207895650054;26.96985636726511;26.96985636726511;23.852853561571706;16.581592940049273;35.49596892306594;85.71428571428572;0.0;-85.71428571428572;-7.856740578320114;-5.4209610066054195;-2.4357795717146944;-30.0;-0.04825478526620556;43.84217068116993;85.61385977188189;95.2046199239607;47.56913496232526;-57.25308641975298;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posición;Mantener_posicion;Comprar
2014-08-03;588.9;591.7;592.1;580.6;1260.0;-0.47;0.0;20.793157288064727;28.728703341599616;28.728703341599616;29.39849938945549;15.674753386493908;32.96054257141837;78.57142857142857;14.285714285714286;-64.28571428571429;-7.853239052775848;-5.907416615839505;-1.9458224369363428;-13.0;-0.021598272138228944;42.32123629109725;80.01500294271982;88.54295423820065;50.8573947055169;-61.574074074074076;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posicion
2014-08-04;592.8;588.9;595.1;586.5;3420.0;0.65;1.0;21.098707073577465;27.516748030345443;27.516748030345443;25.070854285243065;16.485107058273883;33.60621810203135;71.42857142857143;7.142857142857143;-64.28571428571429;-7.449888979454499;-6.215911088562504;-1.2339778908919952;-7.7000000000000455;-0.012822647793505488;45.26014528592614;57.64119135448932;74.42335135636375;51.882850041077255;-55.55555555555559;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posición;Vender;Vender
2014-08-05;588.8;592.8;594.3;585.4;4090.0;-0.68;0.0;21.4521913827119;26.836116037242437;26.836116037242437;26.047487401459517;15.744845456690046;31.205773951886254;64.28571428571429;0.0;-64.28571428571429;-7.368063264123521;-6.4463415236747075;-0.9217217404488132;-7.2000000000000455;-0.012080536912751754;42.77629056332955;8.026968635032853;48.56105431074741;51.27594583343733;-59.344262295082046;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-08-06;589.8;588.8;593.8;587.2;3010.0;0.17;1.0;21.780426812622444;25.907042892054555;25.907042892054555;26.047487401459524;15.19975491271402;28.976790098180093;57.142857142857146;0.0;-57.142857142857146;-7.140216184999531;-6.585116455939672;-0.5550997290598589;-5.2000000000000455;-0.008739495798319404;43.63552799743769;43.593681756030115;36.42061391518417;57.56832477565198;-55.51724137931043;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-08-07;592.8;589.8;595.1;587.9;2500.0;0.51;1.0;21.927195159569344;24.894514631834184;24.894514631834184;23.835183669879033;15.31136853332219;28.207019376881583;50.0;0.0;-50.0;-6.641017291839717;-6.596296623119681;-0.04472066872003566;4.899999999999977;0.008334750807960499;46.32217635309962;100.0;50.54021679702106;54.577588457970286;-36.141906873614325;Mantener_posicion;Mantener_posición;Mantener_posicion;Comprar;Comprar;Mantener_posición
2014-08-08;595.8;592.8;608.2;592.1;3110.0;0.51;1.0;20.648268744309146;22.753067632827083;22.753067632827083;4.022225345926581;20.993482793606518;39.29223227853292;42.85714285714286;0.0;-42.85714285714286;-5.9349096998558935;-6.464019238466923;0.5291095386110296;10.0;0.01707067258449983;49.02206063789081;100.00000000000001;81.19789391867677;47.48281100206196;-28.054298642534114;Mantener_posicion;Mantener_posición;Comprar;Mantener_posicion;Mantener_posicion;Comprar
2014-08-09;589.5;595.8;595.6;587.4;1420.0;-1.06;0.0;19.85981926489413;24.28370283114804;24.28370283114804;9.609976032498906;20.025590373966836;36.48564425863771;35.714285714285715;92.85714285714286;57.142857142857146;-5.8166213049985345;-6.3345396517732455;0.517918346774711;24.899999999999977;0.04410201912858657;43.87303859231091;19.937619518544793;73.312539839515;46.625103920920495;-42.30769230769237;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posicion;Vender;Vender
2014-08-10;592.1;589.5;596.6;588.1;1340.0;0.43;1.0;19.02462050319298;23.12200696036686;23.12200696036686;8.16703660107808;19.63040206723963;34.879526811592164;28.571428571428573;85.71428571428572;57.142857142857146;-5.450251522075973;-6.157682025833791;0.7074305037578181;2.6000000000000227;0.004410517387616663;46.45212401298041;53.85960103281728;57.93240685045409;44.59459186651919;-36.42533936651585;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición
2014-08-11;575.9;592.1;593.6;571.7;2570.0;-2.73;0.0;19.486477075316223;29.18776841896234;29.18776841896234;25.490612512918325;17.33008313102141;32.38813203933558;21.42857142857143;78.57142857142857;57.142857142857146;-6.39340623320993;-6.204826867309019;-0.18857936590091118;-22.899999999999977;-0.038243152972611855;35.24114846060896;0.0;24.599073517120754;37.8267521788718;-73.07692307692315;Mantener_posicion;Mantener_posición;Vender;Vender;Mantener_posición;Mantener_posición
2014-08-12;567.7;575.9;578.3;562.0;3330.0;-1.43;0.0;20.486237674520687;31.791215304065894;31.791215304065894;33.483125464178734;15.842094439789815;30.074694036525898;100.0;71.42857142857143;-28.571428571428573;-7.713616833292463;-6.506584860505708;-1.207031972786755;-24.0;-0.040561095149569036;31.029356372574934;0.0;17.95320034427249;37.35797714195853;-87.66233766233758;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-08-13;542.1;567.7;573.5;523.2;4820.0;-4.5;0.0;22.91617116652423;41.857850553164916;41.857850553164916;54.50530656257024;12.325208248396288;27.926501605345475;100.0;64.28571428571429;-35.714285714285715;-10.702230644373799;-7.345714017279326;-3.3565166270944733;-46.799999999999955;-0.07947019867549661;21.93550114923297;0.0;6.158037043254201e-14;39.11762946147269;-77.76470588235297;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-08-14;504.8;542.1;544.9;495.9;10880.0;-6.88;0.0;25.80038843932288;44.475335742451854;44.475335742451854;63.29521298570536;9.996972329855405;25.93175149067794;100.0;57.142857142857146;-42.85714285714286;-15.89727302462984;-9.05602581874943;-6.841247205880411;-87.99999999999994;-0.1484480431848852;14.876950409674988;0.0;6.158037043254201e-14;32.04519366752349;-92.07479964381119;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-08-15;496.5;504.8;515.2;483.2;4770.0;-1.65;0.0;28.709966454106144;43.91385225100365;43.91385225100365;66.53448064628861;8.8245981654895;24.079483527058088;100.0;50.0;-50.0;-20.448405681244935;-11.334501791248531;-9.113903889996404;-92.29999999999995;-0.15675951086956516;13.78056849004109;0.0;6.158037043254201e-14;33.01175147830985;-89.35999999999999;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-08-16;522.0;496.5;524.3;483.2;3870.0;5.15;1.0;30.653295789671734;37.784823312145576;37.784823312145576;55.9165771520244;10.683176694427146;31.459520417982418;100.0;42.85714285714286;-57.142857142857146;-21.74688960672688;-13.416979354344202;-8.32991025238268;-67.79999999999995;-0.11495422177009149;31.111256106884728;81.76105856195423;27.253686187318138;43.10349498551031;-68.96;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posición;Comprar;Mantener_posición
2014-08-17;485.5;522.0;524.7;478.2;3140.0;-6.99;0.0;32.57229129935281;33.8560178464761;33.8560178464761;57.519232925206765;9.13050159975762;29.21241181669796;100.0;35.714285714285715;-64.28571428571429;-25.42807342746937;-15.819198168969235;-9.608875258500136;-107.29999999999995;-0.18100539811066121;23.57477821449438;50.88899753205903;44.21668536467115;38.48919744933817;-94.38461538461539;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Vender;Mantener_posición
2014-08-18;462.2;485.5;493.3;450.0;6380.0;-4.8;0.0;34.903052421725285;37.83390868640355;37.83390868640355;65.20294701256742;7.969037774987872;27.125810972648104;100.0;28.571428571428573;-71.42857142857143;-29.881102649675427;-18.631579065110472;-11.249523584564955;-133.59999999999997;-0.22423632091305803;20.11810379890888;27.089066670086925;53.24637425470013;37.580527610166435;-92.28824273072061;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-08-19;485.1;462.2;487.0;455.8;5120.0;4.96;1.0;37.06733060678544;34.43483600660588;34.43483600660588;65.20294701256744;7.253083766382589;25.188253046030383;92.85714285714286;21.42857142857143;-71.42857142857143;-31.202637195282136;-21.145790691144803;-10.056846504137333;-104.39999999999998;-0.17709923664122135;31.14347045970164;94.17464299223285;57.38423573145966;42.870833244695234;-77.81289506953223;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Comprar;Mantener_posición
2014-08-20;516.8;485.1;521.8;468.5;5890.0;6.53;1.0;36.650474931903;29.550540159446886;29.550540159446886;31.231351158431377;15.48525334354231;58.189092114171025;85.71428571428572;14.285714285714286;-71.42857142857143;-29.353666970953668;-22.787365947106576;-6.5663010238470925;-75.30000000000007;-0.12717446377301142;43.2011901175424;100.0;73.75456988743998;50.67617979411848;-57.77496839443746;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posición
2014-08-21;517.9;516.8;537.2;511.4;5650.0;0.22;1.0;35.42676800157745;27.5159993147993;27.5159993147993;19.51857790734536;18.52872410239294;69.43272839173034;78.57142857142857;7.142857142857143;-71.42857142857143;-27.48277956475954;-23.72644867063717;-3.756330894122371;-58.0;-0.10071192915436708;43.582104915583145;100.0;98.05821433074435;52.354724678034415;-57.07964601769914;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posicion;Comprar
2014-08-22;516.1;517.9;524.4;500.6;6030.0;-0.36;0.0;34.65350254656148;28.659519058322424;28.659519058322424;24.601051631353837;17.34253097752289;64.47324779232103;71.42857142857143;0.0;-71.42857142857143;-25.84738026287232;-24.1506349890842;-1.696745273788121;-51.60000000000002;-0.09089307732957551;43.05709125125607;97.94609068673347;99.31536356224456;54.51063283288842;-54.911323328785805;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posicion
2014-08-23;497.7;516.1;516.8;494.0;3130.0;-3.57;0.0;34.150370613515044;28.67735275684069;28.67735275684069;27.609655483911393;16.26807499796778;59.868015807155246;64.28571428571429;7.142857142857143;-57.142857142857146;-25.739333741303994;-24.46837473952816;-1.2709590017758359;-44.400000000000034;-0.08190370780298843;37.874865661742625;58.490118071444016;85.47873625272591;48.46793866368659;-67.46248294679401;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Vender;Mantener_posicion
2014-08-24;509.7;497.7;514.8;496.8;2530.0;2.42;1.0;33.68317667568621;27.242380375860353;27.242380375860353;27.6096554839114;15.454044549908657;55.59172896378701;57.142857142857146;0.0;-57.142857142857146;-24.404091210259935;-24.455518033674515;0.05142682341458027;4.899999999999977;0.00970681458003165;42.85847897310245;91.01507137186996;82.48376004334922;54.06540996123931;-58.426183844011156;Mantener_posicion;Mantener_posicion;Comprar;Comprar;Comprar;Mantener_posicion
2014-08-25;502.9;509.7;511.3;499.7;2740.0;-1.33;0.0;33.249353733416584;26.328069945355338;26.328069945355338;27.609655483911403;14.935374964853187;51.62089118065937;50.0;0.0;-50.0;-23.62230186302861;-24.288874799545333;0.6665729365167223;6.399999999999977;0.012890231621349401;40.79785167768017;55.79819573539808;68.43446172623743;57.20019156086783;-58.76851130163679;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Vender
2014-08-26;512.6;502.9;516.0;501.8;3530.0;1.91;1.0;32.53411368474362;25.212542392199676;25.212542392199676;23.235993051995134;15.704955439074539;52.63368466775512;42.85714285714286;0.0;-42.85714285714286;-21.96679964667328;-23.82445976897092;1.8576601222976414;-9.399999999999977;-0.018007662835249;44.98989247107621;100.0;82.27108903575609;55.08274414956576;-49.311740890688235;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Comprar;Comprar
2014-08-27;515.2;512.6;527.4;512.7;3790.0;0.52;1.0;31.14665134571731;24.067930932928075;24.067930932928075;13.109640938375215;18.488885149691882;60.27413576291544;35.714285714285715;0.0;-35.714285714285715;-20.21201244415363;-23.101970304007462;2.8899578598538334;29.700000000000045;0.061174047373841495;46.126017733609864;100.0;85.26606524513276;45.35626819845316;-31.296101159114794;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion;Mantener_posicion
2014-08-28;510.8;515.2;521.6;503.3;4470.0;-0.87;0.0;30.280359645717645;25.624104576959546;25.624104576959546;19.018567545722036;17.43489891359384;55.96884035127862;28.571428571428573;0.0;-28.571428571428573;-18.957839992673485;-22.273144241740667;3.3153042490671822;48.60000000000002;0.10514928602336655;44.4016891246048;71.16063007124487;90.38687669041504;48.00671615162021;-30.27522935779819;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posicion
2014-08-29;512.6;510.8;515.2;506.7;3640.0;0.35;1.0;29.475945924289388;24.913685345905524;24.913685345905524;19.01856754572205;16.95152251140583;51.971066040473005;21.42857142857143;42.85714285714286;21.42857142857143;-17.615592744446303;-21.341633942281796;3.7260411978354924;27.5;0.056689342403628114;45.330645537409175;87.64309777074405;86.26790928066305;46.958221284523766;-28.21100917431194;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posicion
2014-08-30;506.0;512.6;512.9;503.1;2630.0;-1.29;0.0;28.89858598003546;25.307066819828172;25.307066819828172;21.392906704734372;16.387406946061457;48.25884703758208;14.285714285714286;35.714285714285715;21.42857142857143;-16.88972276085576;-20.45125170599659;3.5615289451408287;-10.799999999999955;-0.020897832817337376;42.44159986779515;0.0;52.93457594732971;48.25821275063907;-35.7798165137615;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Vender;Vender
2014-08-31;481.8;506.0;508.3;478.3;6100.0;-4.78;0.0;29.365579811762906;30.977765070549662;30.977765070549662;35.43649962421972;14.767311266331681;44.81178653489764;7.142857142857143;28.571428571428573;21.42857142857143;-18.0590300641868;-19.97280737763463;1.9137773134478309;-36.099999999999966;-0.06970457617300631;33.69311909790152;0.0;29.214365923581425;40.2539518392572;-63.53211009174313;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-01;477.2;481.8;487.5;471.8;6790.0;-0.95;0.0;30.020605933476208;31.527887844506985;31.527887844506985;38.53594551574915;13.987935109793073;41.61094463954781;0.0;21.42857142857143;21.42857142857143;-19.13630467432722;-19.805506836973148;0.6692021626459272;-38.900000000000034;-0.07537298973067241;32.28747636248554;0.0;7.579122514774402e-14;41.26844069254742;-73.71007371007374;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-02;478.9;477.2;487.0;470.5;6750.0;0.37;1.0;30.67377457483573;30.194879705295246;30.194879705295246;39.16496691250947;13.199489402381442;38.63873430815154;0.0;14.285714285714286;14.285714285714286;-19.626633161766904;-19.7697321019319;0.1430989401649967;-18.80000000000001;-0.03777375929274666;33.42792158868831;8.398078066547205;2.799359355515811;38.37347087759892;-84.86171761280936;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-03;480.0;478.9;487.3;476.8;6140.0;0.23;1.0;31.25507061044878;29.07187577414269;29.07187577414269;38.81191907341844;12.814838231686165;36.17882471471216;0.0;7.142857142857143;7.142857142857143;-19.69937903469804;-19.755661488485128;0.056282453787087405;-29.69999999999999;-0.05826957033549145;34.22439546177532;17.889789497283466;8.762622521276967;36.481427731133735;-85.75712143928037;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-04;491.0;480.0;498.5;476.3;8810.0;2.28;1.0;30.877139413163235;26.802185772023922;26.802185772023922;25.964033848451134;15.75311347199673;44.794622949375565;85.71428571428572;0.0;-85.71428571428572;-18.65438643902081;-19.535406478592265;0.8810200395714531;-11.899999999999977;-0.023662756015112304;41.94225816614835;100.00000000000001;42.0959558546103;40.67608291831139;-63.97188049209138;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Comprar;Mantener_posición
2014-09-05;483.6;491.0;495.0;483.1;6040.0;-1.49;0.0;30.526203301398088;25.646345940038795;25.646345940038795;25.96403384845113;15.07376305693764;41.59500702442017;78.57142857142857;35.714285714285715;-42.85714285714286;-18.213387836264815;-19.271002750126776;1.0576149138619613;-29.0;-0.05657432696059305;38.560293569803726;65.48438082817091;61.12472344181821;36.087769425602914;-76.9771528998242;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Vender;Mantener_posición
2014-09-06;484.5;483.6;491.4;480.8;3790.0;0.17;1.0;30.314392993409623;25.489501441860764;25.489501441860764;27.560858989559577;14.47495418154797;38.623935094104446;71.42857142857143;28.571428571428573;-42.85714285714286;-17.58852126332198;-18.934506452765817;1.3459851894438373;-30.700000000000045;-0.05958850931677027;39.222552743916786;68.5537348896646;78.01270523927859;36.98277910175366;-75.39543057996485;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-07;485.8;484.5;490.7;478.5;3560.0;0.26;1.0;30.235167239830897;25.178039095325726;25.178039095325726;29.205232443307448;13.79567523373339;35.8650825873827;64.28571428571429;21.42857142857143;-42.85714285714286;-16.794810743058235;-18.506567310824302;1.7117565677660664;-25.0;-0.04894283476898982;40.25610097255499;78.36660917856446;70.80157496546674;42.172297083087415;-73.11072056239013;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-08;475.7;485.8;487.0;469.5;8140.000000000001;-2.07;0.0;30.603093828638;26.952382420333258;26.952382420333258;35.38613948313032;12.863188838631013;33.30329097399822;100.0;14.285714285714286;-85.71428571428572;-16.787261922417883;-18.16270623314302;1.3754443107251362;-36.900000000000034;-0.07198595396020295;35.103006356403796;0.0;48.9734480227431;42.364733282779646;-89.29188255613128;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-09;474.9;475.7;478.6;467.5;7290.0;-0.17;0.0;31.039198261075423;26.558079361713265;26.558079361713265;36.70855588276194;12.295493759911764;30.924484475855493;100.0;7.142857142857143;-92.85714285714286;-16.653857439894296;-17.860936474493275;1.20707903459898;-31.100000000000023;-0.06146245059288542;34.71194806450844;0.0;26.122203059521567;42.95105733771699;-87.6460767946578;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-10;479.7;474.9;491.0;471.6;8290.0;1.01;1.0;30.27017778334002;24.521172587258974;24.521172587258974;20.272911572779766;16.254713298600997;41.11559272758008;92.85714285714286;0.0;-92.85714285714286;-15.976644726351424;-17.484078124864904;1.5074333985134807;-2.1000000000000227;-0.004358655043586597;39.22558588663878;78.73881473666046;26.2462715788869;44.02592776478406;-77.44916820702406;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-11;478.5;479.7;488.9;474.6;6290.0;-0.25;0.0;29.556087339728574;23.113935182674545;23.113935182674545;20.272911572779762;15.321876972230841;38.178764675610076;85.71428571428572;0.0;-85.71428571428572;-15.35972143538362;-17.059206786968648;1.6994853515850288;1.3000000000000114;0.002724224643755263;38.48649331191293;66.0566778691109;48.26516420192386;39.776061520419724;-76.93920335429772;Mantener_posicion;Mantener_posicion;Mantener_posicion;Comprar;Mantener_posición;Mantener_posición
2014-09-12;477.7;478.5;479.7;471.1;5150.0;-0.16;0.0;29.10863895753679;23.744072521061042;23.744072521061042;23.29180998904358;14.772796560788073;35.45171005592364;78.57142857142857;0.0;-78.57142857142857;-14.765155079948613;-16.60039644556464;1.835241365616028;-1.1999999999999886;-0.0025057423261641027;37.95672693984237;72.55745304510427;72.45098188362529;44.46828082218307;-77.5330396475771;Mantener_posicion;Mantener_posicion;Mantener_posicion;Vender;Mantener_posición;Mantener_posición
2014-09-13;478.2;477.7;480.6;474.6;5280.0;0.09;1.0;28.601765584154315;23.121517421769948;23.121517421769948;22.0124117301821;14.778753696386138;33.81944505192913;71.42857142857143;0.0;-71.42857142857143;-14.091176823354829;-16.098552521122677;2.0073756977678485;-1.8000000000000114;-0.0037500000000000237;38.54418455572115;84.8413717838921;74.48516756603583;45.59733628965178;-73.7745098039216;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Comprar;Mantener_posición
2014-09-14;477.7;478.2;480.3;472.0;4210.0;-0.09;0.0;28.305312359973833;23.42991262824227;23.42991262824227;24.451420445627573;14.223193369818594;31.403770405362764;64.28571428571429;0.0;-64.28571428571429;-13.442434008948226;-15.567328818687788;2.124894809739562;-13.300000000000011;-0.02708757637474544;38.14289945844831;15.140366563795835;57.513063797597475;47.914962662424195;-67.09677419354843;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Vender;Mantener_posición
2014-09-15;477.7;477.7;479.3;473.7;5630.0;0.0;0.0;28.03003436609196;22.806959427919736;22.806959427919736;24.451420445627583;13.845027903770097;29.160643947836853;57.142857142857146;21.42857142857143;-35.714285714285715;-12.780969593000634;-15.010056973550357;2.229087380549723;-5.900000000000034;-0.012200165425971948;38.14289945844831;33.8239147601403;44.60188436927615;51.55619743013663;-67.09677419354843;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-16;466.8;477.7;478.8;464.0;6520.0;-2.29;0.0;28.417604747079483;25.81325717938855;25.81325717938855;33.45601969991729;12.871033326848611;27.07774080870565;100.0;14.285714285714286;-85.71428571428572;-12.986591835856473;-14.60536394601158;1.618772110155108;-17.69999999999999;-0.036532507739938054;29.794522156344232;0.0;16.32142710797878;45.3116093109024;-91.88405797101447;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-17;461.1;466.8;469.4;458.3;7510.0;-1.21;0.0;29.110860949972697;27.18633676953691;27.18633676953691;38.12319158758446;12.179010145862083;25.143616465226675;100.0;7.142857142857143;-92.85714285714286;-13.454397389822134;-14.375170634773692;0.9207732449515582;-24.69999999999999;-0.05084396871140384;26.432967782886884;0.0;11.27463825338017;43.01970553483406;-93.03482587064673;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-18;424.3;461.1;462.3;408.8;8930.0;-7.99;0.0;31.505319813680266;41.44194294156963;41.44194294156963;62.63328504187867;9.52172409731257;23.347643860567626;100.0;0.0;-100.0;-16.60319778236135;-14.820776064291223;-1.7824217180701254;-51.39999999999998;-0.10805129283161652;14.609129093490573;0.0;7.105427357601002e-14;38.37154285253847;-82.01856148491879;Mantener_posicion;Mantener_posicion;Vender;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-19;397.7;424.3;429.2;386.1;14970.0;-6.27;0.0;34.16544733667124;43.22876431084501;43.22876431084501;68.74710513555391;8.006205647447912;21.679955013384223;100.0;0.0;-100.0;-21.00293372771415;-16.057207596975807;-4.945726130738343;-77.19999999999999;-0.1625605390608549;10.747887407551096;0.0;7.105427357601002e-14;34.659099522510814;-88.98385565052234;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-20;411.5;397.7;427.7;387.5;14290.0;3.49;1.0;36.63556575087715;37.27020954365358;37.27020954365358;68.74710513555392;6.90264843066789;20.131386798142493;92.85714285714286;0.0;-92.85714285714286;-23.109815921620566;-17.467729261904758;-5.642086659715808;-68.19999999999999;-0.14217219095267875;22.548096326809024;51.07432788919656;17.02477596306559;39.07526166718896;-75.78646329837943;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-21;401.6;411.5;415.1;394.5;10420.0;-2.41;0.0;38.929247135496915;34.63559763568339;34.63559763568339;68.74710513555391;6.414703769914941;18.69343059827517;85.71428571428572;21.42857142857143;-64.28571428571429;-25.286890963323685;-19.031561602188543;-6.255329361135143;-76.89999999999998;-0.16071055381400204;20.398383073492933;46.409142768764866;32.49449021932055;37.51435092419387;-85.22402287893232;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
2014-09-22;404.1;401.6;410.8;398.6;13520.0;0.62;1.0;41.059094135500985;33.141416739488676;33.141416739488676;68.74710513555391;6.137973224405878;17.35818555554123;78.57142857142857;14.285714285714286;-64.28571428571429;-26.50497664028967;-20.526244609808767;-5.978732030480902;-73.59999999999997;-0.15407159305003132;22.472293028119104;95.95633135752327;64.47993400516164;37.471870672960975;-82.84080076263108;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Comprar;Mantener_posición
2014-09-23;436.9;404.1;445.5;394.8;17940.0;8.11;1.0;40.00264999242074;27.778282205082512;27.778282205082512;26.26887613237759;16.22033892141006;50.81831515871684;71.42857142857143;7.142857142857143;-64.28571428571429;-24.540742038023268;-21.329144095451667;-3.2115979425716006;-41.30000000000001;-0.08636553743203683;43.812514748377005;100.0;80.78849137542946;46.230257988819176;-51.572926596758855;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posicion;Comprar
2014-09-24;423.8;436.9;439.2;422.1;21370.0;-3.0;0.0;39.02166614527481;26.236153506760957;26.236153506760957;26.26887613237759;15.319856668312646;47.18843550452278;64.28571428571429;0.0;-64.28571428571429;-23.767159463164717;-21.816747168994276;-1.950412294170441;-53.89999999999998;-0.11283232154071589;39.043333563921976;80.38991700085339;92.11541611945897;44.73822888791447;-63.32684824902723;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posicion;Mantener_posicion
2014-09-25;412.3;423.8;427.5;409.6;14630.0;-2.71;0.0;38.61191077047681;28.80384633857399;28.80384633857399;33.28509089810287;14.417561464035646;43.81783296848544;57.142857142857146;0.0;-57.142857142857146;-23.80760434653007;-22.214918604501435;-1.5926857420286353;-65.39999999999998;-0.1369060079547833;35.295744034334;64.66204576338987;81.68398758808117;45.292017851129714;-72.2751322751323;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Vender;Mantener_posicion
2014-09-26;404.5;412.3;416.4;399.7;12120.0;-1.9;0.0;38.5891618132025;30.50661155595691;30.50661155595691;38.293425368636505;13.61206071590004;40.68798775645077;50.0;7.142857142857143;-42.85714285714286;-24.190202424989764;-22.609975368599102;-1.5802270563906617;-62.30000000000001;-0.13346186803770355;32.91479278083755;50.394519383333176;65.14882738252557;46.50963883552538;-80.52910052910056;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Vender
2014-09-27;399.0;404.5;407.1;394.7;9740.0;-1.35;0.0;38.74094499321473;30.926386040339267;30.926386040339267;40.71412633337374;13.029948474462508;37.78170291670428;42.85714285714286;0.0;-42.85714285714286;-24.653033370506705;-23.01858696898062;-1.634446401526084;-62.10000000000002;-0.13467794404684455;31.262534547309357;0.0;38.3521883822411;44.10960658931462;-86.30573248407646;Mantener_posicion;Mantener_posicion;Mantener_posicion;Mantener_posición;Mantener_posición;Mantener_posición
