"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 02, 2016","16.803","16.575","16.765","16.575","0.01K","1.98%"
"Dec 01, 2016","16.477","16.430","16.430","16.430","0.00K","0.14%"
"Nov 30, 2016","16.454","16.795","16.795","16.735","0.00K","-1.54%"
"Nov 29, 2016","16.712","16.605","16.700","16.390","17.88K","0.58%"
"Nov 28, 2016","16.616","16.560","16.880","16.520","1.50K","0.71%"
"Nov 25, 2016","16.499","16.340","16.600","16.210","1.09K","0.95%"
"Nov 24, 2016","16.343","16.348","16.390","16.218","-","-0.48%"
"Nov 23, 2016","16.422","16.680","16.700","16.215","0.82K","-1.47%"
"Nov 22, 2016","16.667","16.690","16.870","16.590","0.60K","0.68%"
"Nov 21, 2016","16.555","16.615","16.760","16.545","0.51K","0.01%"
"Nov 20, 2016","16.553","16.600","16.600","16.527","-","-0.62%"
"Nov 18, 2016","16.657","16.715","16.745","16.475","0.43K","-0.89%"
"Nov 17, 2016","16.807","17.025","17.065","16.620","0.51K","-0.91%"
"Nov 16, 2016","16.962","17.100","17.250","16.900","0.74K","-0.67%"
"Nov 15, 2016","17.076","16.955","17.160","16.885","0.25K","0.89%"
"Nov 14, 2016","16.925","17.305","17.390","16.730","0.89K","-3.05%"
"Nov 13, 2016","17.457","17.332","17.487","17.332","-","0.25%"
"Nov 11, 2016","17.414","18.640","18.850","17.235","0.88K","-7.24%"
"Nov 10, 2016","18.773","18.500","18.930","18.470","0.32K","1.93%"
"Nov 09, 2016","18.418","18.405","19.035","18.345","0.57K","0.11%"
"Nov 08, 2016","18.397","18.285","18.740","18.285","0.83K","1.12%"
"Nov 07, 2016","18.193","18.230","18.305","18.055","0.53K","0.10%"
"Nov 06, 2016","18.175","18.260","18.260","18.130","-","-1.30%"
"Nov 04, 2016","18.414","18.410","18.505","18.260","0.09K","-0.24%"
"Nov 03, 2016","18.459","18.580","18.635","18.130","0.10K","-1.48%"
"Nov 02, 2016","18.736","18.455","18.785","18.455","0.34K","1.50%"
"Nov 01, 2016","18.460","17.945","18.545","17.945","0.36K","3.50%"
"Oct 31, 2016","17.835","17.935","17.950","17.830","0.06K","-0.03%"
"Oct 30, 2016","17.840","17.800","17.865","17.800","-","0.03%"
"Oct 28, 2016","17.834","17.715","17.880","17.645","0.14K","1.11%"
"Oct 27, 2016","17.639","17.615","17.725","17.545","44.88K","0.07%"
"Oct 26, 2016","17.626","17.770","17.870","17.575","50.24K","-0.87%"
"Oct 25, 2016","17.780","17.605","17.820","17.510","50.47K","1.00%"
"Oct 24, 2016","17.604","17.520","17.890","17.465","62.96K","0.45%"
"Oct 23, 2016","17.525","17.538","17.538","17.490","-","0.18%"
"Oct 21, 2016","17.493","17.535","17.560","17.395","34.29K","-0.32%"
"Oct 20, 2016","17.549","17.695","17.745","17.450","50.75K","-0.65%"
"Oct 19, 2016","17.663","17.625","17.790","17.570","43.32K","0.14%"
"Oct 18, 2016","17.638","17.460","17.730","17.455","58.37K","0.94%"
"Oct 17, 2016","17.474","17.450","17.515","17.360","32.94K","0.07%"
"Oct 16, 2016","17.462","17.450","17.468","17.413","-","0.12%"
"Oct 14, 2016","17.441","17.525","17.600","17.315","53.58K","-0.10%"
"Oct 13, 2016","17.458","17.515","17.705","17.430","49.80K","-0.27%"
"Oct 12, 2016","17.505","17.495","17.640","17.380","45.85K","-0.02%"
"Oct 11, 2016","17.509","17.660","17.855","17.465","59.88K","-0.85%"
"Oct 10, 2016","17.659","17.600","17.840","17.570","58.02K","-0.30%"
"Oct 09, 2016","17.712","17.572","17.742","17.572","-","1.91%"
"Oct 07, 2016","17.380","17.345","17.685","17.115","88.86K","0.20%"
"Oct 06, 2016","17.345","17.785","17.880","17.140","70.90K","-1.98%"
"Oct 05, 2016","17.695","17.805","18.040","17.585","76.92K","-0.45%"
"Oct 04, 2016","17.775","18.875","18.940","17.745","103.46K","-5.79%"
"Oct 03, 2016","18.868","19.260","19.385","18.750","54.29K","-1.82%"
"Oct 02, 2016","19.218","19.227","19.260","19.160","-","0.02%"
"Sep 30, 2016","19.214","19.160","19.770","19.120","71.48K","0.14%"
"Sep 29, 2016","19.188","19.255","19.460","19.050","54.07K","0.56%"
"Sep 28, 2016","19.082","19.090","19.205","18.975","0.09K","-0.23%"
"Sep 27, 2016","19.126","19.430","19.560","19.090","0.10K","-2.20%"
"Sep 26, 2016","19.557","19.550","19.630","19.450","0.11K","-1.14%"
"Sep 25, 2016","19.782","19.740","19.803","19.740","-","0.06%"
"Sep 23, 2016","19.771","19.810","19.865","19.630","0.05K","-1.44%"
"Sep 22, 2016","20.059","19.850","20.085","19.755","0.16K","1.67%"
"Sep 21, 2016","19.729","19.145","19.885","19.145","0.11K","2.55%"
"Sep 20, 2016","19.238","19.240","19.270","19.130","0.03K","-0.07%"
"Sep 19, 2016","19.251","19.120","19.300","19.120","0.02K","1.95%"
"Sep 18, 2016","18.883","18.845","18.918","18.840","-","0.32%"
"Sep 16, 2016","18.823","18.965","18.965","18.730","0.03K","-0.94%"
"Sep 15, 2016","19.001","18.940","19.100","18.940","0.05K","-0.13%"
"Sep 14, 2016","19.026","18.995","18.995","18.985","0.11K","0.48%"
"Sep 13, 2016","18.935","19.135","19.135","18.915","0.01K","-0.14%"
"Sep 12, 2016","18.961","19.100","19.100","18.790","0.05K","-1.02%"
"Sep 11, 2016","19.157","19.113","19.220","19.113","-","-0.89%"
"Sep 09, 2016","19.329","19.620","19.620","19.070","0.01K","-1.57%"
"Sep 08, 2016","19.638","19.640","19.640","19.625","0.12K","-0.85%"
"Sep 07, 2016","19.807","19.975","19.975","19.800","0.10K","-1.45%"
"Sep 06, 2016","20.098","19.450","20.100","19.400","0.04K","2.37%"
"Sep 05, 2016","19.633","19.453","19.652","19.380","-","0.96%"
"Sep 04, 2016","19.447","19.470","19.498","19.428","-","0.61%"
"Sep 02, 2016","19.329","19.245","19.435","19.185","0.09K","2.22%"
"Sep 01, 2016","18.910","18.905","18.910","18.905","0.02K","1.26%"
"Aug 31, 2016","18.675","18.660","18.670","18.660","0.02K","0.18%"
"Aug 30, 2016","18.642","18.860","18.940","18.550","14.29K","-0.84%"
"Aug 29, 2016","18.800","18.550","18.900","18.440","0.39K","1.40%"
"Aug 28, 2016","18.540","18.620","18.620","18.520","-","-0.74%"
"Aug 26, 2016","18.679","18.625","19.055","18.600","0.12K","0.84%"
"Aug 25, 2016","18.523","18.655","18.660","18.525","0.18K","-0.38%"
"Aug 24, 2016","18.594","18.980","19.015","18.550","0.20K","-1.95%"
"Aug 23, 2016","18.963","18.945","19.100","18.860","0.09K","0.33%"
"Aug 22, 2016","18.900","19.110","19.110","18.875","0.11K","-0.46%"
"Aug 21, 2016","18.987","19.290","19.290","18.715","-","-1.92%"
"Aug 19, 2016","19.358","19.700","19.700","19.295","0.05K","-2.13%"
"Aug 18, 2016","19.779","19.750","19.900","19.690","0.05K","0.50%"
"Aug 17, 2016","19.681","19.805","19.825","19.615","0.07K","-1.15%"
"Aug 16, 2016","19.910","20.020","20.130","19.785","0.04K","0.14%"
"Aug 15, 2016","19.883","19.855","20.055","19.815","0.03K","0.33%"
"Aug 14, 2016","19.818","19.720","19.820","19.715","-","0.38%"
"Aug 12, 2016","19.743","19.960","20.225","19.730","0.05K","-1.59%"
"Aug 11, 2016","20.061","20.350","20.350","19.965","0.05K","-0.74%"
"Aug 10, 2016","20.210","20.055","20.460","20.055","0.02K","1.61%"
"Aug 09, 2016","19.889","19.785","19.900","19.775","0.02K","0.23%"
"Aug 08, 2016","19.844","19.710","19.845","19.710","0.01K","0.77%"
"Aug 07, 2016","19.693","19.742","19.742","19.595","-","-0.81%"
"Aug 05, 2016","19.854","20.410","20.460","19.810","0.03K","-3.05%"
"Aug 04, 2016","20.479","20.420","20.450","20.385","0.02K","-0.16%"
"Aug 03, 2016","20.511","20.625","20.635","20.480","0.03K","-1.13%"
"Aug 02, 2016","20.745","20.425","20.770","20.425","0.04K","0.98%"
"Aug 01, 2016","20.544","20.630","20.630","20.520","0.01K","0.67%"
"Jul 31, 2016","20.407","20.377","20.438","20.370","-","0.07%"
"Jul 29, 2016","20.393","20.400","20.410","20.400","0.01K","0.77%"
"Jul 28, 2016","20.238","20.290","20.500","20.205","0.02K","1.22%"
"Jul 27, 2016","19.995","19.710","20.470","19.575","71.22K","1.59%"
"Jul 26, 2016","19.683","19.625","19.800","19.490","33.53K","0.18%"
"Jul 25, 2016","19.647","19.695","19.760","19.355","45.00K","-0.03%"
"Jul 24, 2016","19.652","19.690","19.690","19.633","-","-0.19%"
"Jul 22, 2016","19.689","19.870","20.020","19.620","45.74K","-0.64%"
"Jul 21, 2016","19.815","19.450","19.935","19.270","62.36K","1.03%"
"Jul 20, 2016","19.613","19.970","20.050","19.385","60.50K","-1.97%"
"Jul 19, 2016","20.007","20.115","20.125","19.870","36.20K","-0.34%"
"Jul 18, 2016","20.075","20.235","20.295","19.770","49.92K","-0.85%"
"Jul 17, 2016","20.248","20.307","20.307","20.178","-","0.41%"
"Jul 15, 2016","20.165","20.390","20.395","20.060","51.47K","-0.77%"
"Jul 14, 2016","20.322","20.450","20.615","20.060","61.95K","-0.45%"
"Jul 13, 2016","20.413","20.220","20.550","19.955","61.33K","1.20%"
"Jul 12, 2016","20.171","20.365","20.595","20.020","82.20K","-0.66%"
"Jul 11, 2016","20.304","20.400","20.760","20.170","73.60K","-1.14%"
"Jul 10, 2016","20.538","20.320","20.565","20.320","-","2.18%"
"Jul 08, 2016","20.099","19.735","20.390","19.280","81.31K","1.32%"
"Jul 07, 2016","19.838","20.165","20.335","19.525","68.74K","-1.81%"
"Jul 06, 2016","20.203","20.015","20.585","19.930","77.47K","1.49%"
"Jul 05, 2016","19.907","19.840","21.225","19.610","172.61K","-2.85%"
"Jul 04, 2016","20.490","20.025","21.207","20.020","-","2.30%"
"Jul 03, 2016","20.030","19.830","20.057","19.763","-","2.26%"
"Jul 01, 2016","19.588","18.815","19.980","18.795","90.85K","5.18%"
"Jun 30, 2016","18.623","18.360","18.900","18.260","56.08K","1.17%"
"Jun 29, 2016","18.407","17.865","18.580","17.845","90.51K","3.02%"
"Jun 28, 2016","17.868","17.810","17.875","17.665","0.31K","0.57%"
"Jun 27, 2016","17.766","17.820","17.925","17.720","0.25K","-0.91%"
"Jun 26, 2016","17.930","17.800","17.960","17.800","-","0.66%"
"Jun 24, 2016","17.813","17.210","18.155","17.210","0.36K","2.50%"
"Jun 23, 2016","17.379","17.255","17.450","17.255","0.14K","0.24%"
"Jun 22, 2016","17.337","17.310","17.325","17.240","0.03K","-0.04%"
"Jun 21, 2016","17.344","17.530","17.530","17.260","0.21K","-1.11%"
"Jun 20, 2016","17.539","17.395","17.595","17.370","0.45K","0.51%"
"Jun 19, 2016","17.450","17.460","17.475","17.300","-","0.09%"
"Jun 17, 2016","17.435","17.300","17.525","17.290","0.39K","-1.11%"
"Jun 16, 2016","17.631","17.610","17.905","17.245","0.16K","0.60%"
"Jun 15, 2016","17.525","17.390","17.540","17.390","0.14K","0.44%"
"Jun 14, 2016","17.449","17.400","17.460","17.370","0.03K","-0.11%"
"Jun 13, 2016","17.468","17.165","17.470","17.160","0.08K","0.54%"
"Jun 12, 2016","17.375","17.350","17.375","17.325","-","0.12%"
"Jun 10, 2016","17.355","17.350","17.400","17.350","0.02K","0.36%"
"Jun 09, 2016","17.293","17.020","17.310","17.020","0.03K","1.67%"
"Jun 08, 2016","17.009","16.865","17.075","16.865","0.02K","3.59%"
"Jun 07, 2016","16.419","16.360","16.475","16.360","0.01K","-0.32%"
"Jun 06, 2016","16.472","16.470","16.485","16.430","0.01K","0.10%"
"Jun 05, 2016","16.455","16.410","16.460","16.410","-","0.40%"
"Jun 03, 2016","16.390","16.120","16.435","16.120","0.01K","2.12%"
"Jun 02, 2016","16.050","16.025","16.050","15.980","0.02K","0.61%"
"Jun 01, 2016","15.952","16.000","16.000","15.920","0.01K","-0.41%"
"May 31, 2016","16.018","16.085","16.100","16.085","0.03K","-0.11%"
"May 30, 2016","16.035","16.140","16.140","15.915","-","-1.74%"
"May 27, 2016","16.319","16.430","16.430","16.200","1.13K","-0.15%"
"May 26, 2016","16.343","16.335","16.585","16.250","50.58K","0.50%"
"May 25, 2016","16.261","16.235","16.380","16.185","47.07K","0.04%"
"May 24, 2016","16.254","16.400","16.455","16.210","45.13K","-1.03%"
"May 23, 2016","16.423","16.500","16.590","16.325","38.87K","-0.47%"
"May 22, 2016","16.500","16.500","16.520","16.490","-","-0.19%"
"May 20, 2016","16.532","16.500","16.675","16.435","39.22K","0.24%"
"May 19, 2016","16.493","16.855","16.950","16.350","76.51K","-3.73%"
"May 18, 2016","17.132","17.285","17.320","16.715","61.96K","-0.68%"
"May 17, 2016","17.250","17.175","17.380","17.055","40.69K","0.56%"
"May 16, 2016","17.154","17.140","17.430","17.075","47.43K","0.02%"
"May 15, 2016","17.150","17.080","17.180","17.080","-","0.11%"
"May 13, 2016","17.132","17.025","17.200","16.850","48.01K","0.17%"
"May 12, 2016","17.103","17.445","17.485","17.000","53.79K","-1.25%"
"May 11, 2016","17.319","17.155","17.620","17.125","49.97K","1.33%"
"May 10, 2016","17.092","17.050","17.190","16.925","43.22K","0.02%"
"May 09, 2016","17.089","17.460","17.505","16.960","56.68K","-2.07%"
"May 08, 2016","17.450","17.450","17.490","17.440","-","-0.44%"
"May 06, 2016","17.527","17.370","17.635","17.220","52.45K","1.15%"
"May 05, 2016","17.327","17.410","17.685","17.285","55.05K","0.15%"
"May 04, 2016","17.301","17.450","17.510","17.215","51.20K","-1.13%"
"May 03, 2016","17.499","17.605","17.760","17.365","61.63K","-1.03%"
"May 02, 2016","17.682","17.920","18.060","17.530","55.82K","-1.11%"
"May 01, 2016","17.880","17.850","17.890","17.820","-","0.34%"
"Apr 29, 2016","17.819","17.630","18.020","17.615","66.18K","1.31%"
"Apr 28, 2016","17.588","17.285","17.695","17.185","72.24K","1.59%"
"Apr 27, 2016","17.312","17.210","17.440","17.120","0.81K","1.03%"
"Apr 26, 2016","17.135","17.030","17.170","16.895","0.50K","0.59%"
"Apr 25, 2016","17.035","17.015","17.150","16.900","0.37K","-0.03%"
"Apr 24, 2016","17.040","16.960","17.040","16.930","-","0.68%"
"Apr 22, 2016","16.925","17.065","17.385","16.905","0.30K","-1.12%"
"Apr 21, 2016","17.116","16.975","17.720","16.810","0.39K","-0.25%"
"Apr 20, 2016","17.159","16.995","17.210","16.905","0.79K","0.96%"
"Apr 19, 2016","16.995","16.230","17.110","16.230","0.54K","4.44%"
"Apr 18, 2016","16.273","16.215","16.320","16.160","0.06K","0.05%"
"Apr 17, 2016","16.265","16.255","16.315","16.230","-","-0.41%"
"Apr 15, 2016","16.332","16.185","16.400","16.180","0.02K","0.87%"
"Apr 14, 2016","16.191","16.265","16.265","16.050","0.12K","-0.94%"
"Apr 13, 2016","16.344","16.200","16.350","16.090","0.19K","0.63%"
"Apr 12, 2016","16.241","15.850","16.235","15.850","0.22K","1.54%"
"Apr 11, 2016","15.995","15.420","15.990","15.420","0.03K","3.90%"
"Apr 10, 2016","15.395","15.360","15.470","15.360","-","-0.05%"
"Apr 08, 2016","15.403","15.240","15.400","15.240","0.02K","1.49%"
"Apr 07, 2016","15.177","15.130","15.355","15.130","0.02K","0.69%"
"Apr 06, 2016","15.073","15.000","15.195","15.000","0.02K","-0.41%"
"Apr 05, 2016","15.135","15.110","15.160","15.110","0.01K","1.16%"
"Apr 04, 2016","14.962","15.050","15.085","14.955","0.02K","-0.39%"
"Apr 03, 2016","15.020","15.050","15.080","14.995","-","-0.29%"
"Apr 01, 2016","15.064","15.245","15.245","14.810","0.01K","-2.71%"
"Mar 31, 2016","15.483","15.405","15.405","15.405","0.00K","1.66%"
"Mar 30, 2016","15.230","15.365","15.365","15.215","0.04K","-0.02%"
"Mar 29, 2016","15.233","15.230","15.375","15.060","47.51K","0.28%"
"Mar 28, 2016","15.190","15.190","15.375","15.140","27.24K","-0.20%"
"Mar 27, 2016","15.220","15.195","15.240","15.150","-","0.13%"
"Mar 25, 2016","15.200","15.200","15.200","15.200","-","0.01%"
"Mar 24, 2016","15.199","15.275","15.335","15.105","41.07K","-0.48%"
"Mar 23, 2016","15.272","15.885","15.935","15.235","76.68K","-3.86%"
"Mar 22, 2016","15.885","15.855","16.040","15.790","46.58K","0.24%"
"Mar 21, 2016","15.847","15.830","15.925","15.725","33.91K","0.30%"
"Mar 20, 2016","15.800","15.810","15.860","15.790","-","-0.07%"
"Mar 18, 2016","15.811","15.970","16.170","15.755","46.01K","-1.38%"
"Mar 17, 2016","16.033","15.625","16.075","15.565","79.23K","5.35%"
"Mar 16, 2016","15.219","15.290","15.675","15.210","47.24K","-0.28%"
"Mar 15, 2016","15.261","15.375","15.420","15.200","38.70K","-1.68%"
"Mar 14, 2016","15.521","15.520","15.850","15.310","58.17K","-0.06%"
"Mar 13, 2016","15.530","15.515","15.550","15.490","-","-0.48%"
"Mar 11, 2016","15.605","15.615","15.755","15.480","45.38K","0.36%"
"Mar 10, 2016","15.549","15.310","15.665","15.165","63.69K","1.19%"
"Mar 09, 2016","15.366","15.370","15.455","15.205","44.00K","-0.16%"
"Mar 08, 2016","15.390","15.650","15.760","15.350","52.20K","-1.55%"
"Mar 07, 2016","15.633","15.575","15.830","15.495","48.85K","0.15%"
"Mar 06, 2016","15.610","15.520","15.620","15.520","-","-0.54%"
"Mar 04, 2016","15.694","15.230","15.840","15.150","85.69K","3.62%"
"Mar 03, 2016","15.146","14.980","15.340","14.865","43.62K","0.83%"
"Mar 02, 2016","15.022","14.830","15.045","14.770","39.82K","1.80%"
"Mar 01, 2016","14.756","14.915","15.105","14.745","40.66K","-1.09%"
"Feb 29, 2016","14.918","14.755","14.945","14.610","52.67K","1.07%"
"Feb 28, 2016","14.760","14.685","14.760","14.685","-","0.31%"
"Feb 26, 2016","14.714","15.175","15.260","14.695","72.79K","-3.10%"
"Feb 25, 2016","15.184","15.245","15.335","15.070","0.39K","-0.85%"
"Feb 24, 2016","15.314","15.340","15.615","15.210","0.31K","0.35%"
"Feb 23, 2016","15.260","15.265","15.330","15.230","0.17K","0.37%"
"Feb 22, 2016","15.203","15.355","15.355","15.010","0.27K","-0.89%"
"Feb 21, 2016","15.340","15.355","15.370","15.320","-","-0.31%"
"Feb 19, 2016","15.388","15.450","15.490","15.370","0.09K","-0.38%"
"Feb 18, 2016","15.446","15.270","15.540","15.270","0.05K","0.37%"
"Feb 17, 2016","15.389","15.250","15.420","15.250","0.05K","0.29%"
"Feb 16, 2016","15.345","15.455","15.455","15.260","0.43K","0.07%"
"Feb 15, 2016","15.335","15.725","15.740","15.195","-","-2.51%"
"Feb 14, 2016","15.730","15.790","15.790","15.660","-","-0.45%"
"Feb 12, 2016","15.801","15.745","15.845","15.695","0.10K","-0.03%"
"Feb 11, 2016","15.805","15.415","15.920","15.400","0.13K","3.35%"
"Feb 10, 2016","15.293","15.150","15.150","15.150","0.01K","-1.09%"
"Feb 09, 2016","15.462","15.375","15.480","15.265","0.03K","0.14%"
"Feb 08, 2016","15.440","15.050","15.455","14.975","0.12K","3.28%"
"Feb 07, 2016","14.950","15.030","15.050","14.910","-","1.07%"
"Feb 05, 2016","14.791","14.935","14.960","14.910","0.09K","-0.49%"
"Feb 04, 2016","14.864","14.790","14.880","14.775","0.01K","0.79%"
"Feb 03, 2016","14.748","14.675","14.675","14.675","0.00K","3.11%"
"Feb 02, 2016","14.303","14.260","14.260","14.255","0.00K","-0.37%"
"Feb 01, 2016","14.356","14.320","14.320","14.320","0.00K","0.74%"
"Jan 31, 2016","14.250","14.245","14.260","14.220","-","-0.04%"
"Jan 29, 2016","14.255","14.205","14.305","14.205","0.00K","0.07%"
"Jan 28, 2016","14.245","14.355","14.355","14.215","0.03K","-1.48%"
"Jan 27, 2016","14.459","14.515","14.585","14.360","37.69K","-0.72%"
"Jan 26, 2016","14.564","14.255","14.580","14.220","56.61K","2.17%"
"Jan 25, 2016","14.254","14.065","14.310","14.025","37.40K","1.45%"
"Jan 24, 2016","14.050","14.035","14.070","14.030","-","-0.05%"
"Jan 22, 2016","14.057","14.115","14.360","14.020","45.77K","-0.26%"
"Jan 21, 2016","14.094","14.175","14.210","13.885","48.80K","-0.47%"
"Jan 20, 2016","14.160","14.035","14.220","13.995","39.85K","0.28%"
"Jan 19, 2016","14.121","13.920","14.185","13.840","46.36K","1.59%"
"Jan 18, 2016","13.900","13.905","13.985","13.835","-","-0.07%"
"Jan 17, 2016","13.910","13.905","13.920","13.900","-","0.10%"
"Jan 15, 2016","13.896","13.850","14.135","13.765","44.61K","1.08%"
"Jan 14, 2016","13.748","14.175","14.185","13.740","50.73K","-2.88%"
"Jan 13, 2016","14.156","13.785","14.205","13.750","50.02K","2.95%"
"Jan 12, 2016","13.751","13.875","13.910","13.730","38.76K","-0.83%"
"Jan 11, 2016","13.866","13.965","14.075","13.825","41.86K","-0.57%"
"Jan 10, 2016","13.945","13.965","13.975","13.935","-","0.19%"
"Jan 08, 2016","13.918","14.325","14.340","13.870","52.19K","-2.97%"
"Jan 07, 2016","14.344","13.995","14.385","13.920","68.54K","2.63%"
"Jan 06, 2016","13.976","13.950","14.135","13.855","40.05K","0.04%"
"Jan 05, 2016","13.971","13.860","14.065","13.845","29.58K","0.94%"
"Jan 04, 2016","13.841","13.815","14.185","13.800","51.63K","-0.35%"
"Jan 03, 2016","13.890","13.840","13.890","13.840","-","0.63%"
"Dec 31, 2015","13.803","13.865","13.960","13.765","17.24K","-0.28%"
"Dec 30, 2015","13.842","13.925","13.985","13.750","24.31K","-0.52%"
"Dec 29, 2015","13.914","13.920","14.025","13.915","0.03K","0.32%"
"Dec 28, 2015","13.870","14.245","14.260","13.850","0.05K","-3.28%"
"Dec 27, 2015","14.340","14.340","14.360","14.320","-","-0.17%"
"Dec 24, 2015","14.365","14.360","14.380","14.350","0.02K","0.64%"
"Dec 23, 2015","14.273","14.265","14.295","14.265","0.03K","-0.19%"
"Dec 22, 2015","14.300","14.340","14.345","14.245","0.01K","-0.01%"
"Dec 21, 2015","14.301","14.115","14.300","14.115","0.00K","1.71%"
"Dec 20, 2015","14.060","14.100","14.105","14.040","-","-0.15%"
"Dec 18, 2015","14.081","14.075","14.100","14.070","0.03K","2.87%"
"Dec 17, 2015","13.688","13.885","13.885","13.695","0.01K","-3.83%"
"Dec 16, 2015","14.233","13.760","14.165","13.760","0.02K","3.45%"
"Dec 15, 2015","13.759","13.635","13.635","13.635","0.00K","0.54%"
"Dec 14, 2015","13.685","13.930","13.930","13.660","0.03K","-1.83%"
"Dec 13, 2015","13.940","13.900","13.970","13.890","-","0.48%"
"Dec 11, 2015","13.873","13.900","13.900","13.785","0.02K","-1.60%"
"Dec 10, 2015","14.099","14.110","14.115","14.080","0.01K","-0.56%"
"Dec 09, 2015","14.178","14.150","14.150","14.150","0.00K","0.52%"
"Dec 08, 2015","14.104","14.100","14.100","14.100","0.00K","-1.50%"
"Dec 07, 2015","14.319","14.510","14.510","14.230","0.00K","-1.04%"
"Dec 06, 2015","14.470","14.530","14.565","14.450","-","-0.31%"
"Dec 04, 2015","14.515","14.395","14.550","14.395","0.02K","3.21%"
"Dec 03, 2015","14.064","14.015","14.070","13.965","0.03K","0.51%"
"Dec 02, 2015","13.992","14.010","14.010","13.935","0.00K","-0.58%"
"Dec 01, 2015","14.073","14.040","14.215","14.040","0.01K","0.01%"
"Nov 30, 2015","14.072","14.085","14.085","14.055","0.01K","0.26%"
"Nov 29, 2015","14.035","14.020","14.035","14.020","-","0.01%"
"Nov 27, 2015","14.034","14.160","14.350","13.905","17.23K","-1.38%"
"Nov 26, 2015","14.230","14.150","14.345","14.105","-","0.52%"
"Nov 25, 2015","14.157","14.175","14.250","14.015","0.52K","-0.08%"
"Nov 24, 2015","14.168","14.095","14.240","14.035","0.17K","0.90%"
"Nov 23, 2015","14.041","14.100","14.145","13.875","0.48K","-0.59%"
"Nov 22, 2015","14.125","14.145","14.145","14.075","-","0.13%"
"Nov 20, 2015","14.106","14.250","14.325","14.100","0.72K","-0.90%"
"Nov 19, 2015","14.234","14.170","14.340","14.120","0.36K","0.99%"
"Nov 18, 2015","14.094","14.120","14.165","14.010","0.29K","-0.62%"
"Nov 17, 2015","14.182","14.190","14.235","14.105","0.25K","-0.35%"
"Nov 16, 2015","14.232","14.340","14.385","14.195","0.16K","-0.93%"
"Nov 15, 2015","14.365","14.330","14.365","14.305","-","1.08%"
"Nov 13, 2015","14.212","14.275","14.310","14.160","0.37K","-0.17%"
"Nov 12, 2015","14.236","14.320","14.450","14.250","0.81K","-0.29%"
"Nov 11, 2015","14.277","14.380","14.475","14.260","0.69K","-0.66%"
"Nov 10, 2015","14.372","14.550","14.555","14.300","0.64K","-0.40%"
"Nov 09, 2015","14.430","14.710","14.755","14.420","0.61K","-1.90%"
"Nov 08, 2015","14.710","14.740","14.745","14.700","-","0.01%"
"Nov 06, 2015","14.709","14.770","14.780","14.710","0.08K","-1.95%"
"Nov 05, 2015","15.001","15.075","15.075","14.985","0.08K","-0.49%"
"Nov 04, 2015","15.075","15.300","15.300","15.065","0.03K","-1.19%"
"Nov 03, 2015","15.256","15.425","15.440","15.255","0.08K","-1.10%"
"Nov 02, 2015","15.425","15.495","15.495","15.295","0.22K","-0.52%"
"Nov 01, 2015","15.505","15.535","15.545","15.465","-","-0.51%"
"Oct 30, 2015","15.584","15.590","15.590","15.525","0.07K","0.11%"
"Oct 29, 2015","15.567","15.965","15.965","15.555","0.07K","-4.46%"
"Oct 28, 2015","16.293","15.860","16.370","15.720","72.13K","2.71%"
"Oct 27, 2015","15.863","15.840","15.950","15.780","27.45K","-0.26%"
"Oct 26, 2015","15.905","15.845","15.980","15.770","24.97K","0.41%"
"Oct 25, 2015","15.840","15.810","15.865","15.795","-","0.08%"
"Oct 23, 2015","15.827","15.815","16.100","15.705","48.55K","-0.06%"
"Oct 22, 2015","15.837","15.680","15.910","15.640","33.50K","0.81%"
"Oct 21, 2015","15.710","15.900","15.940","15.610","40.33K","-1.30%"
"Oct 20, 2015","15.917","15.830","15.965","15.740","38.77K","0.48%"
"Oct 19, 2015","15.841","16.015","16.040","15.735","35.46K","-1.09%"
"Oct 18, 2015","16.015","16.030","16.040","15.985","-","-0.61%"
"Oct 16, 2015","16.114","16.120","16.165","15.935","32.34K","-0.31%"
"Oct 15, 2015","16.164","16.130","16.195","15.900","47.36K","0.29%"
"Oct 14, 2015","16.117","15.910","16.195","15.790","60.33K","1.32%"
"Oct 13, 2015","15.907","15.815","15.985","15.615","40.67K","0.27%"
"Oct 12, 2015","15.864","15.795","16.075","15.765","36.44K","0.47%"
"Oct 11, 2015","15.790","15.820","15.820","15.775","-","-0.18%"
"Oct 09, 2015","15.818","15.680","16.010","15.585","41.67K","0.33%"
"Oct 08, 2015","15.766","16.055","16.080","15.375","59.34K","-2.04%"
"Oct 07, 2015","16.094","15.890","16.115","15.820","44.10K","0.69%"
"Oct 06, 2015","15.984","15.620","16.090","15.570","60.22K","1.76%"
"Oct 05, 2015","15.708","15.250","15.730","15.100","61.89K","3.21%"
"Oct 04, 2015","15.220","15.235","15.350","15.220","-","-0.28%"
"Oct 02, 2015","15.263","14.490","15.300","14.360","70.56K","5.18%"
"Oct 01, 2015","14.511","14.500","14.670","14.430","28.15K","-0.05%"
"Sep 30, 2015","14.518","14.605","14.725","14.435","37.06K","-0.38%"
"Sep 29, 2015","14.573","14.585","14.700","14.455","33.13K","0.27%"
"Sep 28, 2015","14.534","14.805","14.805","14.540","0.01K","-3.78%"
"Sep 27, 2015","15.105","15.095","15.110","15.055","-","-0.01%"
"Sep 25, 2015","15.107","15.070","15.070","15.070","0.00K","-0.13%"
